Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Buchner, A.-J., Lohry, M.W., Martinelli, L., Soria, J., Smits, A.J.","36672524300;36676515700;7102366227;7201420729;7102735299;","Dynamic stall in vertical axis wind turbines: Comparing experiments and computations",2015,"Journal of Wind Engineering and Industrial Aerodynamics","146",,,"163","171",,99,"10.1016/j.jweia.2015.09.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942510493&doi=10.1016%2fj.jweia.2015.09.001&partnerID=40&md5=f8dc199ddbfcb7b9f85f7835adfc9162",Article,"Final","",Scopus,2-s2.0-84942510493
"Hohman, T.C., Van Buren, T., Martinelli, L., Smits, A.J.","57192943026;55252645500;7102366227;7102735299;","Generating an artificially thickened boundary layer to simulate the neutral atmospheric boundary layer",2015,"Journal of Wind Engineering and Industrial Aerodynamics","145",,,"1","16",,12,"10.1016/j.jweia.2015.05.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934969500&doi=10.1016%2fj.jweia.2015.05.012&partnerID=40&md5=1232b9aa22fc43e7667677261a2a327b",Article,"Final","",Scopus,2-s2.0-84934969500
"Luchtenburg, D.M., Rowley, C.W., Lohry, M.W., Martinelli, L., Stengel, R.F.","25222092900;35515725200;36676515700;7102366227;35587424600;","Unsteady high-angle-of-attack aerodynamic models of a generic jet transport",2015,"Journal of Aircraft","52","3",,"890","895",,27,"10.2514/1.C032976","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964836297&doi=10.2514%2f1.C032976&partnerID=40&md5=7297bd82129a10e979f7807f5a733a54",Article,"Final","",Scopus,2-s2.0-84964836297
"DeGennaro, A.M., Rowley, C.W., Martinelli, L.","55543486900;35515725200;7102366227;","Uncertainty quantification for airfoil icing using polynomial chaos expansions",2015,"Journal of Aircraft","52","5",,"1404","1411",,26,"10.2514/1.C032698","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943229636&doi=10.2514%2f1.C032698&partnerID=40&md5=63b63c708bb80884236675c0107c1cad",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84943229636
"Reverdy, P., Reddy, A., Martinelli, L., Leonard, N.E.","56102305200;56369922300;7102366227;57193979078;","Integrating a human designer's preferences in multidisciplinary design optimization",2014,"AIAA AVIATION 2014 -14th AIAA Aviation Technology, Integration, and Operations Conference",,,,"","",,2,"10.2514/6.2014-2167","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087193289&doi=10.2514%2f6.2014-2167&partnerID=40&md5=8963c9d6831d960210c1f184389d956c",Conference Paper,"Final","",Scopus,2-s2.0-85087193289
"Limbach, C.M., Martinelli, L., Miles, R.B.","57190350417;7102366227;7201461116;","Adjoint optimization of volumetric sources in steady, supersonic flow: Energy addition",2013,"AIAA Journal","51","10",,"2465","2473",,1,"10.2514/1.J052357","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885975757&doi=10.2514%2f1.J052357&partnerID=40&md5=72c977cc25d777884bc5531e439095f4",Conference Paper,"Final","",Scopus,2-s2.0-84885975757
"Martinelli, L., Jameson, A.","7102366227;57198148688;","Computational aerodynamics: Solvers and shape optimization",2013,"Journal of Heat Transfer","135","1","11002","","",,15,"10.1115/1.4007649","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872044810&doi=10.1115%2f1.4007649&partnerID=40&md5=59cb315d5321c8ef2aa8f439afcf635c",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84872044810
"Cowles, G.W., Martinelli, L.","15724380200;7102366227;","A viscous flow solver for time-dependent free surface calculations",2013,"OCEANS 2013 MTS/IEEE - San Diego: An Ocean in Common",,,"6741357","","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896350198&partnerID=40&md5=a4e6f9583999e110925f776696dbae0d",Conference Paper,"Final","",Scopus,2-s2.0-84896350198
"Limbach, C.M., Martinelli, L., Miles, R.B.","57190350417;7102366227;7201461116;","Adjoint optimization of mass, momentum and energy addition in steady supersonic flow",2012,"6th AIAA Flow Control Conference 2012",,,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880800463&partnerID=40&md5=075de28127f50c99f5999976059c4932",Conference Paper,"Final","",Scopus,2-s2.0-84880800463
"Lohry, M.W., Clifton, D., Martinelli, L.","36676515700;55355187100;7102366227;","Characterization and design of tubercle leading-edge wings",2012,"7th International Conference on Computational Fluid Dynamics, ICCFD 2012",,,,"","",,22,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085670466&partnerID=40&md5=0ce7b44e61873ffcd28cdad98caafdfa",Conference Paper,"Final","",Scopus,2-s2.0-85085670466
"Shankaran, S., Jameson, A., Martinelli, L.","8435961400;57198148688;7102366227;","Analysis and shape optimization in incompressible flows with unstructured grids",2010,"Computers and Fluids","39","10",,"1774","1788",,2,"10.1016/j.compfluid.2010.05.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956343473&doi=10.1016%2fj.compfluid.2010.05.013&partnerID=40&md5=f23bab59325e9b7ab0bdc6d2f7c77f15",Article,"Final","",Scopus,2-s2.0-77956343473
"Steeves, C.A., Timpano, K.H., Maxwell, P.T., Martinelli, L., Miles, R.B.","6602514824;15830585800;7103118651;7102366227;7201461116;","Design and manufacture of a morphing structure for a shape-adaptive supersonic wind tunnel nozzle",2009,"Journal of Applied Mechanics, Transactions ASME","76","3",,"1","6",,3,"10.1115/1.3005572","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955251193&doi=10.1115%2f1.3005572&partnerID=40&md5=53cde25ed0d3df943f6e2f08139bd28e",Article,"Final","",Scopus,2-s2.0-77955251193
"Jameson, A., Shankaran, S., Martinelli, L.","57198148688;8435961400;7102366227;","Continuous adjoint method for unstructured grids",2008,"AIAA Journal","46","5",,"1226","1239",,41,"10.2514/1.25362","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44849094192&doi=10.2514%2f1.25362&partnerID=40&md5=b8397c9a513a52de15d94f1f7155e4c1",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-44849094192
"Timpano, K.H., Zaidi, S., Martinelli, L., Miles, R.B., Steeves, C.A., Evans, A.G.","15830585800;35619249900;7102366227;7201461116;6602514824;35514711900;","Design and test of a morphing supersonic nozzle",2008,"46th AIAA Aerospace Sciences Meeting and Exhibit",,,"2008-0851","","",,1,"10.2514/6.2008-851","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149417417&doi=10.2514%2f6.2008-851&partnerID=40&md5=8c6d43751e31379d68176ed4a952fde9",Conference Paper,"Final","",Scopus,2-s2.0-78149417417
"Melvin, A., Martinelli, L.","36646334800;7102366227;","Aerodynamic shape optimization of multi-element airfoils in ground effect",2008,"46th AIAA Aerospace Sciences Meeting and Exhibit",,,"2008-0327","","",,8,"10.2514/6.2008-327","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149257132&doi=10.2514%2f6.2008-327&partnerID=40&md5=478e8374b85811020be8ed807881ea0d",Conference Paper,"Final","",Scopus,2-s2.0-78149257132
"Martinelli, L., Jameson, A.","7102366227;57198148688;","An adjoint method for design optimization of ship hulls",2007,"NSH 2007 - 9th International Conference on Numerical Ship Hydrodynamics",,,,"","",10,13,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883413043&partnerID=40&md5=321cf5ee89b6ac8059c6f3d241950d71",Conference Paper,"Final","",Scopus,2-s2.0-84883413043
"Jameson, A., Martinelli, L., Vassberg, J., Cliff, S.","57198148688;7102366227;6602706325;7004124426;","Aerodynamic simulation and shape optimization for high speed flow",2006,"Collection of Technical Papers - 44th AIAA Aerospace Sciences Meeting","12",,,"8481","8512",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250827886&partnerID=40&md5=18fff7c9990e10f9201365f65c4939b4",Conference Paper,"Final","",Scopus,2-s2.0-34250827886
"Goentoro, L.A., Reeves, G.T., Kowal, C.P., Martinelli, L., Schüpbach, T., Shvartsman, S.Y.","12792337300;7102986686;14052295100;7102366227;7003771219;7003816437;","Quantifying the Gurken Morphogen Gradient in Drosophila Oogenesis",2006,"Developmental Cell","11","2",,"263","272",,74,"10.1016/j.devcel.2006.07.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746489544&doi=10.1016%2fj.devcel.2006.07.004&partnerID=40&md5=7ec6c3e9e486fbb7235121fab01134ff",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-33746489544
"Lin, P.T., Baker, T.J., Martinelli, L., Jameson, A.","8319263800;55422028900;7102366227;57198148688;","Two-dimensional implicit time-dependent calculations on adaptive unstructured meshes with time evolving boundaries",2006,"International Journal for Numerical Methods in Fluids","50","2",,"199","218",,10,"10.1002/fld.1050","https://www.scopus.com/inward/record.uri?eid=2-s2.0-29544450343&doi=10.1002%2ffld.1050&partnerID=40&md5=84e6dfc0a7c1251b28d7f850c27a123f",Article,"Final","",Scopus,2-s2.0-29544450343
"Jameson, A., Srirarn, Martinelli, L., Cliff, S., Thomas, S.","57198148688;55945357300;7102366227;7004124426;36549275600;","Aerodynamic shape optimization of transonic and supersonic aircraft configurations",2005,"43rd AIAA Aerospace Sciences Meeting and Exhibit - Meeting Papers",,,,"69","84",,7,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-30744439342&partnerID=40&md5=b8a9d87568ba1f1f66ad9896666c76a9",Conference Paper,"Final","",Scopus,2-s2.0-30744439342
"Martinelli, L., Dreyer, J.J.","7102366227;7102409546;","Design optimization of propeller blades",2005,"Frontiers of Computational Fluid Dynamics 2006",,,,"81","96",,1,"10.1142/9789812703187_0004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84967540968&doi=10.1142%2f9789812703187_0004&partnerID=40&md5=f59bbd0c045fecb2475c49fc884f254b",Book Chapter,"Final","",Scopus,2-s2.0-84967540968
"May, G., Van Der Weide, E., Jameson, A., Sriram, Martinelli, L.","7202345098;8439125900;57198148688;11440234400;7102366227;","Drag prediction of the DLR-F6 configuration",2004,"AIAA Paper",,,,"322","334",,19,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942707916&partnerID=40&md5=d5a3542222ef3fe69c79cab9edad9723",Conference Paper,"Final","",Scopus,2-s2.0-2942707916
"Jameson, A., Sriram, Martinelli, L., Haimes, B.","57198148688;11440234400;7102366227;6505710792;","Aerodynamic shape optimization of complete aircraft configurations using unstructured grids",2004,"AIAA Paper",,,,"5180","5194",,27,"10.2514/6.2004-533","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942699960&doi=10.2514%2f6.2004-533&partnerID=40&md5=d3e2737e8b1c5ba316dc013f3133b451",Conference Paper,"Final","",Scopus,2-s2.0-2942699960
"Jameson, A., Sriram, Martinelli, L.","57198148688;11440234400;7102366227;","A continuous adjoint method for unstructured grids",2003,"16th AIAA Computational Fluid Dynamics Conference",,,,"","",,18,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897585067&partnerID=40&md5=d0d43d145262b66e42a6bd1260d9f9d4",Conference Paper,"Final","",Scopus,2-s2.0-84897585067
"Cowles, G., Martinelli, L.","15724380200;7102366227;","Control Theory based Shape Design for the Incompressible Navier-Stokes Equations",2003,"International Journal of Computational Fluid Dynamics","17","6",,"499","514",,3,"10.1080/10618560310001614773","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242403078&doi=10.1080%2f10618560310001614773&partnerID=40&md5=3c2196cb2d98f64f50aefbee825824a2",Article,"Final","",Scopus,2-s2.0-0242403078
"Lin, P., Martinelli, L., Baker, T.J., Jameson, A.","8319263800;7102366227;55422028900;57198148688;","Time dependent calculations on adaptive unstructured meshes with time evolving boundaries",2002,"40th AIAA Aerospace Sciences Meeting and Exhibit",,,,"","",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894388227&partnerID=40&md5=e33c99070ce03753101e8a4385bcc92e",Conference Paper,"Final","",Scopus,2-s2.0-84894388227
"Miles, R.B., Martinelli, L., Macheret, S.O., Shneider, M., Girgis, I.G., Zaidi, S.H., Mansfield, D.K., Siclari, M., Smereczniak, P., Kashuba, R., Vogel, P.","7201461116;7102366227;7004271044;7006230145;6603889693;35619249900;57220450313;7004307541;16647009700;6507751626;57196524902;","Suppression of sonic boom by dynamic off-body energy addition and shape optimization",2002,"40th AIAA Aerospace Sciences Meeting and Exhibit",,,,"","",,28,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894331816&partnerID=40&md5=bb7eb53c73540a60947a48dc14c3addd",Conference Paper,"Final","",Scopus,2-s2.0-84894331816
"Sankaran, K., Martinelli, L., Jardin, S.C., Choueiri, E.Y.","7101738616;7102366227;7006957621;7003557504;","A flux-limited numerical method for solving the MHD equations to stimulate propulsive plasma flow",2002,"International Journal for Numerical Methods in Engineering","53","6",,"1415","1432",,31,"10.1002/nme.343","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037186326&doi=10.1002%2fnme.343&partnerID=40&md5=c88bd4b17dbe58b8a773297c5b6f112a",Article,"Final","",Scopus,2-s2.0-0037186326
"Luet, D., Martinelli, L.","55690777400;7102366227;","Stamping process design using shape optimization techniques based on adjoint methods",2002,"SAE Technical Papers",,,,"","",,,"10.4271/2002-01-0788","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072488571&doi=10.4271%2f2002-01-0788&partnerID=40&md5=c1e2e545397e1ab7909cf80949b9712e",Conference Paper,"Final","",Scopus,2-s2.0-85072488571
"Lin, P., Martinelli, L., Baker, T.J., Jameson, A.","57212615736;7102366227;55422028900;57198148688;","Two-dimensional implicit time dependent calculations for incompressible flows on adaptive unstructured meshes",2001,"15th AIAA Computational Fluid Dynamics Conference",,,,"","",,8,"10.2514/6.2001-2655","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088718853&doi=10.2514%2f6.2001-2655&partnerID=40&md5=ebe78a7d11063b464b0d8cfcce781aea",Conference Paper,"Final","",Scopus,2-s2.0-85088718853
"Miles, R.B., Macheret, S.O., Martinelli, L., Murray, R., Shneider, M., Ionikh, Y.Z., Kline, J., Fox, J.","7201461116;7004271044;7102366227;7403021794;7006230145;6603057339;7201770115;56043789600;","Plasma control of shock waves in aerodynamics and sonic boom mitigation",2001,"32nd AIAA Plasmadynamics and Lasers Conference",,,,"","",,11,"10.2514/6.2001-3062","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087602424&doi=10.2514%2f6.2001-3062&partnerID=40&md5=d8daed7eb2fd3b088f93075435133420",Conference Paper,"Final","",Scopus,2-s2.0-85087602424
"Dreyer, J.J., Martinelli, L.","7102409546;7102366227;","Hydrodynamic shape optimization of propulsor configurations using continuous adjoint approach",2001,"15th AIAA Computational Fluid Dynamics Conference",,,,"","",,17,"10.2514/6.2001-2580","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086614978&doi=10.2514%2f6.2001-2580&partnerID=40&md5=9ec5fc36fdcc0d9b3f50f68c3b88e977",Conference Paper,"Final","",Scopus,2-s2.0-85086614978
"Macheret, S.O., Ionikh, Y.Z., Chernysheva, N.V., Yalin, A.P., Martinelli, L., Miles, R.B.","7004271044;6603057339;7006011468;6701427569;7102366227;7201461116;","Shock wave propogation and dispersion in glow discharge plasmas",2001,"Physics of Fluids","13","9",,"2693","2705",,52,"10.1063/1.1388204","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035448727&doi=10.1063%2f1.1388204&partnerID=40&md5=7933b6034b1f8b899008ad8afa685e95",Article,"Final","",Scopus,2-s2.0-0035448727
"Chen, D., Krishnamurthy, K., Langari, R., Martinelli, L., Nejhad, M.G., Radcliffe, D.F., Riley, L.A., Taghavi, R., Takach, M.D., Twomey, J.M., Zhao, Y.J.","7405452107;57191273535;7006275578;7102366227;7003348028;7005206581;7202017809;7004730667;6602801878;7004426884;7406633206;","Visioning transition: A framework for collaborative change",2000,"ASEE Annual Conference Proceedings",,,,"6785","6794",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-8644282079&partnerID=40&md5=24fc3c37ba190b616cceb99082707517",Conference Paper,"Final","",Scopus,2-s2.0-8644282079
"Sankaran, K., Martinelli, L., Choueiri, E.Y.","7101738616;7102366227;7003557504;","A flux-limited numerical method for the MHD equations to simulate propulsive plasma flows",2000,"31st Plasmadynamics and Lasers Conference",,,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894486404&partnerID=40&md5=8cf6e3cb0919f42ef0cea1a4c30ec324",Conference Paper,"Final","",Scopus,2-s2.0-84894486404
"Ionikh, Y.Z., Chernysheva, N.V., Yalin, A.P., Macheret, S.O., Martinelli, L., Miles, R.B.","6603057339;7006011468;6701427569;7004271044;7102366227;7201461116;","Shock wave propagation through glow discharge plasmas: Evidence of thermal mechanism of shock dispersion",2000,"38th Aerospace Sciences Meeting and Exhibit",,,,"","",,6,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894373054&partnerID=40&md5=532acdb2beb321f5bdc8a90a97b3ec92",Conference Paper,"Final","",Scopus,2-s2.0-84894373054
"Martinelli, L., Cowles, G.","7102366227;15724380200;","An adjoint method for the incompressible Reynolds average Navier Stokes using artificial compressibility",2000,"IEEE Aerospace Conference Proceedings","2",,,"89","110",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034431649&partnerID=40&md5=79c8e32292f0e54dc054473a35f0394b",Conference Paper,"Final","",Scopus,2-s2.0-0034431649
"Cowles, G., Martinelli, L.","15724380200;7102366227;","A control-theory based method for shape design in incompressible viscous flow using RANS",2000,"Fluids 2000 Conference and Exhibit",,,,"","",,,"10.2514/6.2000-2544","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088756762&doi=10.2514%2f6.2000-2544&partnerID=40&md5=0e16fe9c6b6df1a335140529dcca803a",Conference Paper,"Final","",Scopus,2-s2.0-85088756762
"Jameson, A., Martinelli, L., Alonso, J.J., Vassberg, J.C., Reuther, J.","57198148688;7102366227;55456949900;6602706325;36795986200;","Simulation based aerodynamic design",2000,"IEEE Aerospace Conference Proceedings","2",,,"55","87",,17,"10.1109/AERO.2000.878214","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034431751&doi=10.1109%2fAERO.2000.878214&partnerID=40&md5=39cf6be297a0c7408fd4f84172a3f3cd",Article,"Final","",Scopus,2-s2.0-0034431751
"Helenbrook, B.T., Martinelli, L., Law, C.K.","6602791670;7102366227;7201607381;","A Numerical Method for Solving Incompressible Flow Problems with a Surface of Discontinuity",1999,"Journal of Computational Physics","148","2",,"366","396",,44,"10.1006/jcph.1998.6115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000686802&doi=10.1006%2fjcph.1998.6115&partnerID=40&md5=7b94b05de1f81bf3c091c52f1bf9af29",Article,"Final","",Scopus,2-s2.0-0000686802
"Macheret, S.O., Martinelli, L., Miles, R.B.","7004271044;7102366227;7201461116;","Shock wave propagation and structure in non-uniform gases and plasmas",1999,"37th Aerospace Sciences Meeting and Exhibit",,,"AIAA 99-0598","","",29,14,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983097869&partnerID=40&md5=d6c6d2be7d1920e58b26c82cae75c7eb",Conference Paper,"Final","",Scopus,2-s2.0-84983097869
"Macheret, S.O., Ionikh, Y.Z., Martinelli, L., Barker, P.F., Miles, R.B.","7004271044;6603057339;7102366227;57203084776;7201461116;","External control of plasmas for high-speed aerodynamics",1999,"9th International Space Planes and Hypersonic Systems and Technologies Conference",,,,"","",16,8,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982318433&partnerID=40&md5=b079bc665fb5c9f2dc9916d93815e27f",Conference Paper,"Final","",Scopus,2-s2.0-84982318433
"Sheffer, S.G., Martinelli, L., Jameson, A.","6506700670;7102366227;57198148688;","An Efficient Multigrid Algorithm for Compressible Reactive Flows",1998,"Journal of Computational Physics","144","2",,"484","516",,19,"10.1006/jcph.1998.6000","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0005562433&doi=10.1006%2fjcph.1998.6000&partnerID=40&md5=4f798a764e1362dcddff770ee4e973a8",Article,"Final","",Scopus,2-s2.0-0005562433
"Liou, B.-H., Martinelli, L., Baker, T.J., Jameson, A.","6603813328;7102366227;55422028900;57198148688;","Calculation of plunging breakers with a fully-implicit adaptive-grid method",1998,"29th AIAA Fluid Dynamics Conference",,,,"1","13",,6,"10.2514/6.1998-2969","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959353565&doi=10.2514%2f6.1998-2969&partnerID=40&md5=56df9d73c8f83a424bfa257504c0284a",Conference Paper,"Final","",Scopus,2-s2.0-84959353565
"Martinelli, L., Jameson, A.","7102366227;57198148688;","Viscous flow solvers for aero/hydrodynamic analysis and design",1998,"29th AIAA Fluid Dynamics Conference",,,,"1","22",,2,"10.2514/6.1998-3003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959353131&doi=10.2514%2f6.1998-3003&partnerID=40&md5=81cd8f1f82453d96027ad7a305981d11",Conference Paper,"Final","",Scopus,2-s2.0-84959353131
"Jameson, A., Martinelli, L., Pierce, N.A.","57198148688;7102366227;7005923261;","Optimum aerodynamic design using the Navier-Stokes equations",1998,"Theoretical and Computational Fluid Dynamics","10","1-4",,"213","237",,457,"10.1007/s001620050060","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032354171&doi=10.1007%2fs001620050060&partnerID=40&md5=a1feb7f375e194ab2163cb90cbcb1ddc",Article,"Final","All Open Access, Green",Scopus,2-s2.0-0032354171
"Sheffer, S.G., Martinelli, L., Jameson, A.","6506700670;7102366227;57198148688;","Simulation of Supersonic Reacting Hydrocarbon Flows with Detailed Chemistry",1998,"Combustion Science and Technology","136","1-6",,"55","80",,5,"10.1080/00102209808924165","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032308729&doi=10.1080%2f00102209808924165&partnerID=40&md5=37a9f557db72b3fd9466fecbf1d78384",Article,"Final","All Open Access, Green",Scopus,2-s2.0-0032308729
"Jameson, A., Martinelli, L.","57198148688;7102366227;","Mesh refinement and modeling errors in flow simulation",1998,"AIAA Journal","36","5",,"676","686",,25,"10.2514/2.453","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000971848&doi=10.2514%2f2.453&partnerID=40&md5=a6a4a6220d55492a77c1274ba05c5e25",Article,"Final","",Scopus,2-s2.0-0000971848
