Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Ronceray, P., Mao, S., Košmrlj, A., Haataja, M.P.","53980375700;57204472286;25823131200;7004308266;","Liquid demixing in elastic networks: Cavitation, permeation, or size selection?",2022,"EPL","137","6","67001","","",,8,"10.1209/0295-5075/ac56ac","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130149755&doi=10.1209%2f0295-5075%2fac56ac&partnerID=40&md5=211febfcf3025a180f35cd305bf78cce",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85130149755
"Shimobayashi, S.F., Ronceray, P., Sanders, D.W., Haataja, M.P., Brangwynne, C.P.","55699909800;53980375700;56207103800;7004308266;8685632100;","Nucleation landscape of biomolecular condensates",2021,"Nature","599","7885",,"503","506",,54,"10.1038/s41586-021-03905-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115290571&doi=10.1038%2fs41586-021-03905-5&partnerID=40&md5=59c6d978f1894faded4e09ceaad8d847",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85115290571
"Liu, J.X., Bizmark, N., Scott, D.M., Register, R.A., Haataja, M.P., Datta, S.S., Arnold, C.B., Priestley, R.D.","57417684600;36187751800;57212585694;7005741264;7004308266;23004344900;7203014096;7003933607;","Evolution of Polymer Colloid Structure During Precipitation and Phase Separation",2021,"JACS Au","1","7",,"936","944",,4,"10.1021/jacsau.1c00110","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139877695&doi=10.1021%2fjacsau.1c00110&partnerID=40&md5=235acf9a58cbc4cef8647955ed285281",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85139877695
"Xia, Y., Berry, J., Haataja, M.P.","57211758663;7402634309;7004308266;","Defect-Enabled Phase Programming of Transition Metal Dichalcogenide Monolayers",2021,"Nano Letters","21","11",,"4676","4683",,2,"10.1021/acs.nanolett.1c00742","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108020250&doi=10.1021%2facs.nanolett.1c00742&partnerID=40&md5=dacd788f6b046ff3cb305b90abe9f083",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85108020250
"Xia, Y., Davis, R.S., Haataja, M.P.","57211758663;57206024774;7004308266;","Strain Relaxation in Misfitting Transition Metal Dichalcogenide Monolayer Superlattices: Wrinkling vs Misfit Dislocation Formation",2019,"Nano Letters","19","12",,"8724","8731",,5,"10.1021/acs.nanolett.9b03425","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074928842&doi=10.1021%2facs.nanolett.9b03425&partnerID=40&md5=2f94e7968a00bab4e61a7bce21b23e47",Article,"Final","",Scopus,2-s2.0-85074928842
"Shin, Y., Chang, Y.-C., Lee, D.S.W., Berry, J., Sanders, D.W., Ronceray, P., Wingreen, N.S., Haataja, M., Brangwynne, C.P.","35269966100;57204685311;57207418892;7402634309;56207103800;53980375700;7004658079;7004308266;8685632100;","Erratum: Liquid Nuclear Condensates Mechanically Sense and Restructure the Genome (Cell (2018) 175(6) (1481–1491.e13), (S0092867418314569), (10.1016/j.cell.2018.10.057))",2019,"Cell","176","6",,"1518","",,17,"10.1016/j.cell.2019.02.025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062214165&doi=10.1016%2fj.cell.2019.02.025&partnerID=40&md5=1a2189c9712957780415d4494eb8852f",Erratum,"Final","All Open Access, Bronze",Scopus,2-s2.0-85062214165
"Mao, S., Kuldinow, D., Haataja, M.P., Košmrlj, A.","57204472286;57205694163;7004308266;25823131200;","Phase behavior and morphology of multicomponent liquid mixtures",2019,"Soft Matter","15","6",,"1297","1311",,44,"10.1039/c8sm02045k","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061111264&doi=10.1039%2fc8sm02045k&partnerID=40&md5=7e267acb96109591a40f12641586f10d",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85061111264
"Shin, Y., Chang, Y.-C., Lee, D.S.W., Berry, J., Sanders, D.W., Ronceray, P., Wingreen, N.S., Haataja, M., Brangwynne, C.P.","35269966100;57204685311;57207418892;7402634309;56207103800;53980375700;7004658079;7004308266;8685632100;","Liquid Nuclear Condensates Mechanically Sense and Restructure the Genome",2018,"Cell","175","6",,"1481","1491.e13",,336,"10.1016/j.cell.2018.10.057","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056697987&doi=10.1016%2fj.cell.2018.10.057&partnerID=40&md5=5e95fd78555c3682a6225b70cd591b51",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85056697987
"Berry, J., Zhou, S., Han, J., Srolovitz, D.J., Haataja, M.P.","7402634309;56957465400;56828399600;7005571880;7004308266;","Domain morphology and mechanics of the H/ T′ transition metal dichalcogenide monolayers",2018,"Physical Review Materials","2","11","114002","","",,16,"10.1103/PhysRevMaterials.2.114002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060575193&doi=10.1103%2fPhysRevMaterials.2.114002&partnerID=40&md5=76f46993abc1694e468fa1a9824a52db",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85060575193
"Berry, J., Brangwynne, C.P., Haataja, M.","7402634309;8685632100;7004308266;","Physical principles of intracellular organization via active and passive phase transitions",2018,"Reports on Progress in Physics","81","4","046601","","",,196,"10.1088/1361-6633/aaa61e","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044935576&doi=10.1088%2f1361-6633%2faaa61e&partnerID=40&md5=002ba39414db5536af172671547bc7c6",Review,"Final","",Scopus,2-s2.0-85044935576
"Liu, X.M., Fang, A., Haataja, M.P., Arnold, C.B.","57191629857;57204815048;7004308266;7203014096;","Size dependence of transport non-uniformities on localized plating in lithium-ion batteries",2018,"Journal of the Electrochemical Society","165","5",,"A1147","A1155",,24,"10.1149/2.1181805jes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046534964&doi=10.1149%2f2.1181805jes&partnerID=40&md5=31f532509d103c29445b9013c92d4f2a",Article,"Final","",Scopus,2-s2.0-85046534964
"Berry, J., Zhou, S., Han, J., Srolovitz, D.J., Haataja, M.P.","7402634309;56957465400;56828399600;7005571880;7004308266;","Dynamic Phase Engineering of Bendable Transition Metal Dichalcogenide Monolayers",2017,"Nano Letters","17","4",,"2473","2481",,33,"10.1021/acs.nanolett.7b00165","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017543201&doi=10.1021%2facs.nanolett.7b00165&partnerID=40&md5=83403340ad4c6ca9ad3041f9ea550f76",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85017543201
"Haataja, M.P.","7004308266;","Lipid Domain Co-localization Induced by Membrane Undulations",2017,"Biophysical Journal","112","4",,"655","662",,16,"10.1016/j.bpj.2016.12.030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014038877&doi=10.1016%2fj.bpj.2016.12.030&partnerID=40&md5=ce30debb677f92ad2263743f7ad6a912",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85014038877
"Todoshchenko, I., Savin, A., Haataja, M., Kaikkonen, J.-P., Hakonen, P.J.","6602288684;7103295906;7004308266;26537633500;7005533588;","Quartz tuning fork as a probe of surface oscillations",2017,"Applied Physics Letters","110","7","071601","","",,3,"10.1063/1.4976093","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013130968&doi=10.1063%2f1.4976093&partnerID=40&md5=26bc797e7288065f5a1b1dec7553c5c1",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85013130968
"Shin, Y., Berry, J., Pannucci, N., Haataja, M.P., Toettcher, J.E., Brangwynne, C.P.","35269966100;7402634309;23985746300;7004308266;8595483900;8685632100;","Spatiotemporal Control of Intracellular Phase Transitions Using Light-Activated optoDroplets",2017,"Cell","168","1-2",,"159","171.e14",,439,"10.1016/j.cell.2016.11.054","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009211737&doi=10.1016%2fj.cell.2016.11.054&partnerID=40&md5=02a7759b6a7e7264ae2acb71437bb8fd",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85009211737
"Fang, A., Haataja, M.","57204815048;7004308266;","Modeling and analysis of electrodeposition in porous templates",2017,"Journal of the Electrochemical Society","164","13",,"D875","D887",,7,"10.1149/2.1331713jes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034659976&doi=10.1149%2f2.1331713jes&partnerID=40&md5=522086eb6969a348c00c09c16858c2c1",Article,"Final","",Scopus,2-s2.0-85034659976
"Davis, R., Haataja, M.","57206024774;7004308266;","Microstructural stability of supported metal catalysts: A phase field approach",2017,"Journal of Power Sources","369",,,"111","121",,3,"10.1016/j.jpowsour.2017.09.066","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030663483&doi=10.1016%2fj.jpowsour.2017.09.066&partnerID=40&md5=c80de523197056b7a874defde3bbff44",Article,"Final","",Scopus,2-s2.0-85030663483
"Blosser, M.C., Honerkamp-Smith, A.R., Han, T., Haataja, M., Keller, S.L.","55769764400;24461762100;36774449800;7004308266;8576718200;","Transbilayer Colocalization of Lipid Domains Explained via Measurement of Strong Coupling Parameters",2015,"Biophysical Journal","109","11",,"2317","2327",,51,"10.1016/j.bpj.2015.10.031","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949215763&doi=10.1016%2fj.bpj.2015.10.031&partnerID=40&md5=1894acab298b222c94eeeb3ef8590484",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-84949215763
"Fang, A., Haataja, M.","57204815048;7004308266;","Simulation study of twisted crystal growth in organic thin films",2015,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics","92","4","042404","","",,6,"10.1103/PhysRevE.92.042404","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945208314&doi=10.1103%2fPhysRevE.92.042404&partnerID=40&md5=271d4c76f292d9a7655692e934b57203",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84945208314
"Berry, J., Weber, S.C., Vaidya, N., Haataja, M., Brangwynne, C.P., Weitz, D.A.","7402634309;7401926960;26432384000;7004308266;8685632100;7006798731;","RNA transcription modulates phase transition-driven nuclear body assembly",2015,"Proceedings of the National Academy of Sciences of the United States of America","112","38",,"E5237","E5245",,301,"10.1073/pnas.1509317112","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942861158&doi=10.1073%2fpnas.1509317112&partnerID=40&md5=8c9022186460767ee7e595ccfcbb138b",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-84942861158
"Fang, A., Hailey, A.K., Grosskopf, A., Anthony, J.E., Loo, Y.-L., Haataja, M.","57204815048;56430745700;56566509400;24583464600;7006896614;7004308266;","Capillary effects in guided crystallization of organic thin films",2015,"APL Materials","3","3","036107","","",,6,"10.1063/1.4915537","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925373014&doi=10.1063%2f1.4915537&partnerID=40&md5=c5f838910432142443eb80b85fcf0d0e",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84925373014
"Zaheri, A., Abdeljawad, F., Haataja, M.","57189700091;36503657400;7004308266;","Simulation study of mechanical properties of bulk metallic glass systems: Martensitic inclusions and twinned precipitates",2014,"Modelling and Simulation in Materials Science and Engineering","22","8","085008","","",,4,"10.1088/0965-0393/22/8/085008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911407944&doi=10.1088%2f0965-0393%2f22%2f8%2f085008&partnerID=40&md5=e5e866550b7dadfaaf371cc9619b19ff",Article,"Final","",Scopus,2-s2.0-84911407944
"Davis, R., Abdeljawad, F., Lillibridge, J., Haataja, M.","57206024774;36503657400;56281559500;7004308266;","Phase wettability and microstructural evolution in solid oxide fuel cell anode materials",2014,"Acta Materialia","78",,,"271","281",,24,"10.1016/j.actamat.2014.06.037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904529562&doi=10.1016%2fj.actamat.2014.06.037&partnerID=40&md5=66c04ebd58189ad7ab44c96e29ef3784",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-84904529562
"Han, T., Bailey, T.P., Haataja, M.","36774449800;57197550226;7004308266;","Hydrodynamic interaction between overlapping domains during recurrence of registration within planar lipid bilayer membranes",2014,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics","89","3","032717","","",,5,"10.1103/PhysRevE.89.032717","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898947623&doi=10.1103%2fPhysRevE.89.032717&partnerID=40&md5=d51c78262bd40d5d12d8252257a8950e",Article,"Final","",Scopus,2-s2.0-84898947623
"Abdeljawad, F., Völker, B., Davis, R., McMeeking, R.M., Haataja, M.","36503657400;56786636800;57206024774;7006498544;7004308266;","Connecting microstructural coarsening processes to electrochemical performance in solid oxide fuel cells: An integrated modeling approach",2014,"Journal of Power Sources","250",,,"319","331",,51,"10.1016/j.jpowsour.2013.10.121","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889793386&doi=10.1016%2fj.jpowsour.2013.10.121&partnerID=40&md5=989ee6ec8dc334a323cd4270c957f931",Article,"Final","",Scopus,2-s2.0-84889793386
"Fang, A., Haataja, M.","57204815048;7004308266;","Crystallization in organic semiconductor thin films: A diffuse-interface approach",2014,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics","89","2","022407","","",,11,"10.1103/PhysRevE.89.022407","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896978592&doi=10.1103%2fPhysRevE.89.022407&partnerID=40&md5=03a07813b07cd7b232836da4b812b484",Article,"Final","",Scopus,2-s2.0-84896978592
"Abdeljawad, F., Haataja, M.","36503657400;7004308266;","Microstructural coarsening effects on redox instability and mechanical damage in solid oxide fuel cell anodes",2013,"Journal of Applied Physics","114","18","183519","","",,10,"10.1063/1.4830015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887860552&doi=10.1063%2f1.4830015&partnerID=40&md5=be6cb37e513585100890fc1caaf3cc07",Article,"Final","",Scopus,2-s2.0-84887860552
"Han, T., Haataja, M.","36774449800;7004308266;","Compositional interface dynamics within symmetric and asymmetric planar lipid bilayer membranes",2013,"Soft Matter","9","7",,"2120","2124",,9,"10.1039/c2sm27269e","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873326954&doi=10.1039%2fc2sm27269e&partnerID=40&md5=f1043351afb752145ea9193c81ba6519",Article,"Final","",Scopus,2-s2.0-84873326954
"Chen, Z., Guo, Q., Majidi, C., Chen, W., Srolovitz, D.J., Haataja, M.","55251851900;52163562300;9743089700;7409637951;7005571880;7004308266;","Bistable structures exhibiting snap-through instability: from slap bracelets to the venus flytrap",2012,"ASME 2012 Summer Bioengineering Conference, SBC 2012",,,,"749","750",,1,"10.1115/SBC2012-80492","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882578531&doi=10.1115%2fSBC2012-80492&partnerID=40&md5=1fd3bf3b678b78cc58f57baf329cfce4",Conference Paper,"Final","",Scopus,2-s2.0-84882578531
"Chen, Z., Guo, Q., Majidi, C., Chen, W., Srolovitz, D.J., Haataja, M.P.","55251851900;52163562300;9743089700;7409637951;7005571880;7004308266;","Nonlinear geometric effects in mechanical bistable morphing structures",2012,"Physical Review Letters","109","11","114302","","",,110,"10.1103/PhysRevLett.109.114302","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866371539&doi=10.1103%2fPhysRevLett.109.114302&partnerID=40&md5=8ee583fe8e5eacd1a5d1f318684d73a4",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84866371539
"Lee, S.S., Muralidharan, S., Woll, A.R., Loth, M.A., Li, Z., Anthony, J.E., Haataja, M., Loo, Y.-L.","34877067600;7004289031;6603584976;35743684100;57191699984;24583464600;7004308266;7006896614;","Understanding heterogeneous nucleation in binary, solution-processed, organic semiconductor thin films",2012,"Chemistry of Materials","24","15",,"2920","2928",,25,"10.1021/cm3010858","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865115550&doi=10.1021%2fcm3010858&partnerID=40&md5=adc340c16f39415abd043019323f3a00",Article,"Final","",Scopus,2-s2.0-84865115550
"Abdeljawad, F., Nelson, G.J., Chiu, W.K.S., Haataja, M.","36503657400;36133621200;7201503499;7004308266;","Redox instability, mechanical deformation, and heterogeneous damage accumulation in solid oxide fuel cell anodes",2012,"Journal of Applied Physics","112","3","036102","","",,11,"10.1063/1.4745038","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865211333&doi=10.1063%2f1.4745038&partnerID=40&md5=89bafd0920df6c5fd6d5672f7d304e3b",Article,"Final","",Scopus,2-s2.0-84865211333
"Jia, S., Haataja, M., Fleischer, J.W.","35721979700;7004308266;7102664073;","Rayleigh-Taylor instability in nonlinear Schrödinger flow",2012,"New Journal of Physics","14",,"075009","","",,16,"10.1088/1367-2630/14/7/075009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864346635&doi=10.1088%2f1367-2630%2f14%2f7%2f075009&partnerID=40&md5=8382fad271f474ac8ec6879d90e806b4",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-84864346635
"Muralidharan, S., Khodadad, R., Sullivan, E., Haataja, M.","7004289031;55279744700;55279432000;7004308266;","Multilayer thin film growth on crystalline and quasicrystalline surfaces: A phase-field crystal study",2012,"Physical Review B - Condensed Matter and Materials Physics","85","24","245428","","",,6,"10.1103/PhysRevB.85.245428","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863299420&doi=10.1103%2fPhysRevB.85.245428&partnerID=40&md5=9c01b74bc65675ebef1165e3dfe6c0b9",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84863299420
"Lim, A.T., Haataja, M., Cai, W., Srolovitz, D.J.","7202659071;7004308266;55574217766;7005571880;","Stress-driven migration of simple low-angle mixed grain boundaries",2012,"Acta Materialia","60","3",,"1395","1407",,32,"10.1016/j.actamat.2011.11.032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84055200508&doi=10.1016%2fj.actamat.2011.11.032&partnerID=40&md5=1c9d996e1e193b70384d23bf1f289b8c",Article,"Final","",Scopus,2-s2.0-84055200508
"Han, T., Haataja, M.","36774449800;7004308266;","Comprehensive analysis of compositional interface fluctuations in planar lipid bilayer membranes",2011,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics","84","5","051903","","",,11,"10.1103/PhysRevE.84.051903","https://www.scopus.com/inward/record.uri?eid=2-s2.0-81555209020&doi=10.1103%2fPhysRevE.84.051903&partnerID=40&md5=d316b41448ce24bfe36a5ad09bc2fc74",Article,"Final","",Scopus,2-s2.0-81555209020
"Hoyt, J.J., Haataja, M.","7103378923;7004308266;","Continuum model of irradiation-induced spinodal decomposition in the presence of dislocations",2011,"Physical Review B - Condensed Matter and Materials Physics","83","17","174106","","",,12,"10.1103/PhysRevB.83.174106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961117712&doi=10.1103%2fPhysRevB.83.174106&partnerID=40&md5=3d76558a4c6fe573a6ff6077fb63854f",Article,"Final","",Scopus,2-s2.0-79961117712
"Sammalkorpi, M., Sanders, S., Panagiotopoulos, A.Z., Karttunen, M., Haataja, M.","22941932700;35783513300;7006335566;7003336001;7004308266;","Simulations of micellization of sodium hexyl sulfate",2011,"Journal of Physical Chemistry B","115","6",,"1403","1410",,39,"10.1021/jp109882r","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951519896&doi=10.1021%2fjp109882r&partnerID=40&md5=574bb2a0164d2cacb6f89414a28b4b16",Article,"Final","",Scopus,2-s2.0-79951519896
"Abdeljawad, F., Fontus, M., Haataja, M.","36503657400;6506599523;7004308266;","Ductility of bulk metallic glass composites: Microstructural effects",2011,"Applied Physics Letters","98","3","031909","","",,24,"10.1063/1.3531660","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251581014&doi=10.1063%2f1.3531660&partnerID=40&md5=d1e248afaada83d8eccf0ec117ebed26",Article,"Final","",Scopus,2-s2.0-79251581014
