Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Bardunias, P.M., Calovi, D.S., Carey, N., Soar, R., Turner, J.S., Nagpal, R., Werfel, J.","6506735305;36239696400;57200886286;9842797200;36060517100;15058177400;57200279406;","The extension of internal humidity levels beyond the soil surface facilitates mound expansion in Macrotermes",2020,"Proceedings of the Royal Society B: Biological Sciences","287","1930","20200894","","",,8,"10.1098/rspb.2020.0894","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087716439&doi=10.1098%2frspb.2020.0894&partnerID=40&md5=7da1ec2b235d51970c8c596febe62f64",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85087716439
"Duduta, M., Berlinger, F., Nagpal, R., Clarke, D.R., Wood, R.J., Temel, F.Z.","22134049800;57206668623;15058177400;57203197165;7404053333;48862167300;","Tunable Multi-Modal Locomotion in Soft Dielectric Elastomer Robots",2020,"IEEE Robotics and Automation Letters","5","3","9050920","3868","3875",,25,"10.1109/LRA.2020.2983705","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084155683&doi=10.1109%2fLRA.2020.2983705&partnerID=40&md5=a7a899b579f30fe299558794e662be28",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85084155683
"Malley, M., Haghighat, B., Houe, L., Nagpal, R.","57195423489;56334989700;57219441183;15058177400;","Eciton robotica: Design and Algorithms for an Adaptive Self-Assembling Soft Robot Collective",2020,"Proceedings - IEEE International Conference on Robotics and Automation",,,"9196565","4565","4571",,11,"10.1109/ICRA40945.2020.9196565","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092730085&doi=10.1109%2fICRA40945.2020.9196565&partnerID=40&md5=608ea11205aaa6e5fd329d9381645f9f",Conference Paper,"Final","",Scopus,2-s2.0-85092730085
"Ebert, J.T., Gauci, M., Mallmann-Trenn, F., Nagpal, R.","57204107774;55157802900;56191125500;15058177400;","Bayes Bots: Collective Bayesian Decision-Making in Decentralized Robot Swarms",2020,"Proceedings - IEEE International Conference on Robotics and Automation",,,"9196584","7186","7192",,19,"10.1109/ICRA40945.2020.9196584","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092704983&doi=10.1109%2fICRA40945.2020.9196584&partnerID=40&md5=8749d9cd900dff0f56e41519512f3fa8",Conference Paper,"Final","",Scopus,2-s2.0-85092704983
"Duduta, M., Berlinger, F.C.J., Nagpal, R., Clarke, D.R., Wood, R.J., Temel, F.Z.","22134049800;57206668623;15058177400;57203197165;7404053333;48862167300;","Electrically-latched compliant jumping mechanism based on a dielectric elastomer actuator",2019,"Smart Materials and Structures","28","9","09LT01","","",,14,"10.1088/1361-665X/ab3537","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072596608&doi=10.1088%2f1361-665X%2fab3537&partnerID=40&md5=8505f483ea8ff6998beb1ca396e07bee",Article,"Final","",Scopus,2-s2.0-85072596608
"Soltan, K., O'Brien, J., Dusek, J., Berlinger, F., Nagpal, R.","57192590619;55520615100;57203298860;57206668623;15058177400;","Biomimetic Actuation Method for a Miniature, Low-Cost Multi-jointed Robotic Fish",2019,"OCEANS 2018 MTS/IEEE Charleston, OCEAN 2018",,,"8604763","","",,5,"10.1109/OCEANS.2018.8604763","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061776430&doi=10.1109%2fOCEANS.2018.8604763&partnerID=40&md5=f4d4f663890550f0ac56e0d24ee35009",Conference Paper,"Final","",Scopus,2-s2.0-85061776430
"Carey, N.E., Calovi, D.S., Bardunias, P., Scott Turner, J., Nagpal, R., Werfel, J.","57200886286;36239696400;6506735305;36060517100;15058177400;57200279406;","Differential construction response to humidity by related species of mound-building termites",2019,"Journal of Experimental Biology","222","20","jeb.212274","","",,8,"10.1242/jeb.212274","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073665513&doi=10.1242%2fjeb.212274&partnerID=40&md5=936ea4332a844cdb6bd19fe0455e9591",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85073665513
"McCreery, H.F., Bilek, J., Nagpal, R., Breed, M.D.","55357838500;57210899639;15058177400;7003328262;","Effects of load mass and size on cooperative transport in ants over multiple transport challenges",2019,"Journal of Experimental Biology","222","17","jeb206821","","",,,"10.1242/jeb.206821","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071788181&doi=10.1242%2fjeb.206821&partnerID=40&md5=c441544e9a9ce8d207ffa60995cca3ea",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85071788181
"Calovi, D.S., Bardunias, P., Carey, N., Scott Turner, J., Nagpal, R., Werfel, J.","36239696400;6506735305;57200886286;36060517100;15058177400;57200279406;","Surface curvature guides early construction activity in mound-building termites",2019,"Philosophical Transactions of the Royal Society B: Biological Sciences","374","1774","20180374","","",,13,"10.1098/rstb.2018.0374","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065100506&doi=10.1098%2frstb.2018.0374&partnerID=40&md5=455b00aad38b88fa4196d78d5f8e3dd6",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85065100506
"Berlinger, F., Duduta, M., Gloria, H., Clarke, D., Nagpal, R., Wood, R.","57206668623;22134049800;57207880300;57203197165;15058177400;7404053333;","A Modular Dielectric Elastomer Actuator to Drive Miniature Autonomous Underwater Vehicles",2018,"Proceedings - IEEE International Conference on Robotics and Automation",,,"8461217","3429","3435",,42,"10.1109/ICRA.2018.8461217","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063154432&doi=10.1109%2fICRA.2018.8461217&partnerID=40&md5=5f68bb7e49f2a479f60a7d9dec1356c0",Conference Paper,"Final","",Scopus,2-s2.0-85063154432
"Esterly, E.E., McCreery, H., Nagpal, R.","7801396191;55357838500;15058177400;","Models of adaptive navigation, inspired by ant transport strategy in the presence of obstacles",2018,"2017 IEEE Symposium Series on Computational Intelligence, SSCI 2017 - Proceedings","2018-January",,,"1","8",,1,"10.1109/SSCI.2017.8280899","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046079036&doi=10.1109%2fSSCI.2017.8280899&partnerID=40&md5=79f650a74b9b9b7ccea4f751508e7b3f",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-85046079036
"Berlinger, F., Dusek, J., Gauci, M., Nagpal, R.","57206668623;57203298860;55157802900;15058177400;","Robust Maneuverability of a Miniature, Low-Cost Underwater Robot Using Multiple Fin Actuation",2018,"IEEE Robotics and Automation Letters","3","1","8000334","140","147",,24,"10.1109/LRA.2017.2734969","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063306113&doi=10.1109%2fLRA.2017.2734969&partnerID=40&md5=f7f6d872d7c45b49deb869f8d44cdc70",Article,"Final","",Scopus,2-s2.0-85063306113
"Gauci, M., Nagpal, R., Rubenstein, M.","55157802900;15058177400;7005219083;","Programmable Self-disassembly for Shape Formation in Large-Scale Robot Collectives",2018,"Springer Proceedings in Advanced Robotics","6",,,"573","586",,15,"10.1007/978-3-319-73008-0_40","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058927257&doi=10.1007%2f978-3-319-73008-0_40&partnerID=40&md5=26d12091f58b64bd50583eab7f4aef02",Book Chapter,"Final","",Scopus,2-s2.0-85058927257
"Ebert, J.T., Gauci, M., Nagpal, R.","57204107774;55157802900;15058177400;","Multi-feature collective decision making in robot swarms",2018,"Proceedings of the International Joint Conference on Autonomous Agents and Multiagent Systems, AAMAS","3",,,"1711","1719",,29,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054756675&partnerID=40&md5=9dc20e8a0dc60adcb64aa0873f3d3dec",Conference Paper,"Final","",Scopus,2-s2.0-85054756675
"Malley, M., Rubenstein, M., Nagpal, R.","57195423489;7005219083;15058177400;","Flippy: A soft, autonomous climber with simple sensing and control",2017,"IEEE International Conference on Intelligent Robots and Systems","2017-September",,"8206563","6533","6540",,22,"10.1109/IROS.2017.8206563","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041943457&doi=10.1109%2fIROS.2017.8206563&partnerID=40&md5=50cc21c279e413033a81df4fe05d0f82",Conference Paper,"Final","",Scopus,2-s2.0-85041943457
"Radeva, T., Dornhaus, A., Lynch, N., Nagpal, R., Su, H.-H.","36835368700;6602085300;7101613286;15058177400;36807323600;","Costs of task allocation with local feedback: Effects of colony size and extra workers in social insects and other multi-agent systems",2017,"PLoS Computational Biology","13","12","e1005904","","",,5,"10.1371/journal.pcbi.1005904","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039906071&doi=10.1371%2fjournal.pcbi.1005904&partnerID=40&md5=fa2a8ab0cb29c3b7e7b8f9b1596eb400",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85039906071
"Petersen, K., Nagpal, R.","57188685048;15058177400;","Complex Design by Simple Robots: A Collective Embodied Intelligence Approach to Construction",2017,"Architectural Design","87","4",,"44","49",,13,"10.1002/ad.2194","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025810367&doi=10.1002%2fad.2194&partnerID=40&md5=64736caed25b289bf56f9187e53e38e4",Article,"Final","",Scopus,2-s2.0-85025810367
"Green, B., Bardunias, P., Turner, J.S., Nagpal, R., Werfel, J.","57193629269;6506735305;36060517100;15058177400;57200279406;","Excavation and aggregation as organizing factors in de novo construction by mound-building termites",2017,"Proceedings of the Royal Society B: Biological Sciences","284","1856","20162730","","",,17,"10.1098/rspb.2016.2730","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020859719&doi=10.1098%2frspb.2016.2730&partnerID=40&md5=dcb0e3b7cee341066da87e77f68d91b9",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85020859719
"Carey, N., Werfel, J., Nagpal, R.","57200886286;57200279406;15058177400;","Fast, accurate, small-scale 3d scene capture using a low-cost depth sensor",2017,"Proceedings - 2017 IEEE Winter Conference on Applications of Computer Vision, WACV 2017",,,"7926729","1268","1276",,11,"10.1109/WACV.2017.146","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020218660&doi=10.1109%2fWACV.2017.146&partnerID=40&md5=59b9202a8fa77d61841915b3fb6c855c",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-85020218660
"Booth, S., Tompkin, J., Pfister, H., Waldo, J., Gajos, K., Nagpal, R.","57194724923;36142459800;23028620700;57205435644;8375653300;15058177400;","Piggybacking Robots: Human-Robot Overtrust in University Dormitory Security",2017,"ACM/IEEE International Conference on Human-Robot Interaction","Part F127194",,,"426","434",,52,"10.1145/2909824.3020211","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021809603&doi=10.1145%2f2909824.3020211&partnerID=40&md5=41ea8b21bdb172f00c6ef3b705f10b02",Conference Paper,"Final","",Scopus,2-s2.0-85021809603
"Gauci, M., Rubenstein, M., Ortiz, M.E., Nagpal, R.","55157802900;7005219083;57201907102;15058177400;","Error cascades in collective behavior a case study of the gradient algorithm on 1000 physical agents",2017,"Proceedings of the International Joint Conference on Autonomous Agents and Multiagent Systems, AAMAS","3",,,"1404","1412",,13,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046423472&partnerID=40&md5=613adeb9e6b446e447f7eef867f9a21d",Conference Paper,"Final","",Scopus,2-s2.0-85046423472
"Mccreery, H.F., Dix, Z.A., Breed, M.D., Nagpal, R.","55357838500;57191921602;7003328262;15058177400;","Collective strategy for obstacle navigation during cooperative transport by ants",2016,"Journal of Experimental Biology","219","21",,"3366","3375",,15,"10.1242/jeb.143818","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994851433&doi=10.1242%2fjeb.143818&partnerID=40&md5=c889e14da2b7f74cd5542f7c9b363f63",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84994851433
"Petersen, K., Bardunias, P., Napp, N., Werfel, J., Nagpal, R., Turner, S.","57188685048;6506735305;15726035900;57200279406;15058177400;36060517100;","Arrestant property of recently manipulated soil on Macrotermes michaelseni as determined through visual tracking and automatic labeling of individual termite behaviors",2015,"Behavioural Processes","116",,,"8","11",,9,"10.1016/j.beproc.2015.04.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928728109&doi=10.1016%2fj.beproc.2015.04.004&partnerID=40&md5=705d7c2fd510f739e01bd61136864318",Article,"Final","",Scopus,2-s2.0-84928728109
"Rubenstein, M., Cimino, B., Nagpal, R., Werfel, J.","7005219083;56743234600;15058177400;57200279406;","AERobot: An affordable one-robot-per-student system for early robotics education",2015,"Proceedings - IEEE International Conference on Robotics and Automation","2015-June","June","7140056","6107","6113",,27,"10.1109/ICRA.2015.7140056","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938247637&doi=10.1109%2fICRA.2015.7140056&partnerID=40&md5=d923911a8fbedf827f9a7a328db2fa27",Conference Paper,"Final","",Scopus,2-s2.0-84938247637
"Cucu, L., Rubenstein, M., Nagpal, R.","56135469400;7005219083;15058177400;","Towards self-assembled structures with mobile climbing robots",2015,"Proceedings - IEEE International Conference on Robotics and Automation","2015-June","June","7139454","1955","1961",,8,"10.1109/ICRA.2015.7139454","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938229551&doi=10.1109%2fICRA.2015.7139454&partnerID=40&md5=0552fc7974879c18b942d5ec6d88c243",Conference Paper,"Final","",Scopus,2-s2.0-84938229551
"Cornejo, A., Nagpal, R.","23033971600;15058177400;","Distributed range-based relative localization of robot swarms",2015,"Springer Tracts in Advanced Robotics","107",,,"91","107",,33,"10.1007/978-3-319-16595-0_6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946025618&doi=10.1007%2f978-3-319-16595-0_6&partnerID=40&md5=00c564c40080abae77bec4f970639e68",Conference Paper,"Final","",Scopus,2-s2.0-84946025618
"Moore, R.J.D., Dantu, K., Barrows, G.L., Nagpal, R.","55484235900;9037722000;7003887487;15058177400;","Autonomous MAV guidance with a lightweight omnidirectional vision sensor",2014,"Proceedings - IEEE International Conference on Robotics and Automation",,,"6907418","3856","3861",,27,"10.1109/ICRA.2014.6907418","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929208332&doi=10.1109%2fICRA.2014.6907418&partnerID=40&md5=801163c0d02b6b6f9efd6b7c47509aa0",Conference Paper,"Final","",Scopus,2-s2.0-84929208332
"Napp, N., Araki, B., Tolley, M.T., Nagpal, R., Wood, R.J.","15726035900;56641871000;24333439100;15058177400;7404053333;","Simple passive valves for addressable pneumatic actuation",2014,"Proceedings - IEEE International Conference on Robotics and Automation",,,"6907041","1440","1445",,32,"10.1109/ICRA.2014.6907041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929192415&doi=10.1109%2fICRA.2014.6907041&partnerID=40&md5=36b6036cb6c5419dc84817fcf8f7e584",Conference Paper,"Final","",Scopus,2-s2.0-84929192415
"Napp, N., Nagpal, R.","15726035900;15058177400;","Robotic construction of arbitrary shapes with amorphous materials",2014,"Proceedings - IEEE International Conference on Robotics and Automation",,,"6906893","438","444",,15,"10.1109/ICRA.2014.6906893","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929192340&doi=10.1109%2fICRA.2014.6906893&partnerID=40&md5=1f287e3e2f6e535b3d08c1771af29b0e",Conference Paper,"Final","",Scopus,2-s2.0-84929192340
"Rubenstein, M., Cornejo, A., Nagpal, R.","7005219083;23033971600;15058177400;","Programmable self-assembly in a thousand-robot swarm",2014,"Science","345","6198",,"795","799",,788,"10.1126/science.1254295","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906100868&doi=10.1126%2fscience.1254295&partnerID=40&md5=db4b5c99f967b36fe747914507d8205c",Article,"Final","",Scopus,2-s2.0-84906100868
"Gibson, W.T., Rubinstein, B.Y., Meyer, E.J., Veldhuis, J.H., Brodland, G.W., Nagpal, R., Gibson, M.C.","57200948317;7005303982;37038038200;7201436765;55667098100;15058177400;35451166500;","On the origins of the mitotic shift in proliferating cell layers",2014,"Theoretical Biology and Medical Modelling","11","1","26","","",,3,"10.1186/1742-4682-11-26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902283066&doi=10.1186%2f1742-4682-11-26&partnerID=40&md5=bafe242ec600c23363e83b2677eb9975",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-84902283066
"Park, Y.-L., Chen, B.-R., Pérez-Arancibia, N.O., Young, D., Stirling, L., Wood, R.J., Goldfield, E.C., Nagpal, R.","23009880400;9040511600;15761013100;55320957300;15064643700;7404053333;7003506002;15058177400;","Design and control of a bio-inspired soft wearable robotic device for ankle-foot rehabilitation",2014,"Bioinspiration and Biomimetics","9","1","016007","","",,376,"10.1088/1748-3182/9/1/016007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894580176&doi=10.1088%2f1748-3182%2f9%2f1%2f016007&partnerID=40&md5=d30dc0ee0db51d4bc9161de7435b4f71",Article,"Final","",Scopus,2-s2.0-84894580176
"Napp, N., Nagpal, R.","15726035900;15058177400;","Distributed amorphous ramp construction in unstructured environments",2014,"Springer Tracts in Advanced Robotics","104",,,"105","119",,13,"10.1007/978-3-642-55146-8_8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927628081&doi=10.1007%2f978-3-642-55146-8_8&partnerID=40&md5=8c42f4b2a0e221053a02b3dbda62f9d7",Conference Paper,"Final","",Scopus,2-s2.0-84927628081
"Cornejo, A., Dornhaus, A., Lynch, N., Nagpal, R.","23033971600;6602085300;7101613286;15058177400;","Task allocation in ant colonies",2014,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","8784",,,"46","60",,26,"10.1007/978-3-662-45174-8_4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910664225&doi=10.1007%2f978-3-662-45174-8_4&partnerID=40&md5=34744b0ab7def1a236c787b302da3796",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-84910664225
"Fitch, R., Stoy, K., Kernbach, S., Nagpal, R., Shen, W.-M.","7102635865;55897495400;24492196100;15058177400;57190126056;","Reconfigurable modular robotics",2014,"Robotics and Autonomous Systems","62","7",,"943","944",,7,"10.1016/j.robot.2013.08.015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901203829&doi=10.1016%2fj.robot.2013.08.015&partnerID=40&md5=54f56d597b4964228a1e903014c6241b",Editorial,"Final","",Scopus,2-s2.0-84901203829
"Rubenstein, M., Ahler, C., Hoff, N., Cabrera, A., Nagpal, R.","7005219083;55325072800;16645865800;55858393100;15058177400;","Kilobot: A low cost robot with scalable operations designed for collective behaviors",2014,"Robotics and Autonomous Systems","62","7",,"966","975",,146,"10.1016/j.robot.2013.08.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901188640&doi=10.1016%2fj.robot.2013.08.006&partnerID=40&md5=a6430d1c6de440edf9230cdc537a92f9",Article,"Final","",Scopus,2-s2.0-84901188640
"Napp, N., Nagpal, R.","15726035900;15058177400;","Distributed amorphous ramp construction in unstructured environments",2014,"Robotica","32","2",,"279","290",,29,"10.1017/S0263574714000113","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898052619&doi=10.1017%2fS0263574714000113&partnerID=40&md5=4f42d5319bc3ff485582c37cef345d33",Conference Paper,"Final","",Scopus,2-s2.0-84898052619
"Werfel, J., Petersen, K., Nagpal, R.","57200279406;57188685048;15058177400;","Designing collective behavior in a termite-inspired robot construction team",2014,"Science","343","6172",,"754","758",,381,"10.1126/science.1245842","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893972168&doi=10.1126%2fscience.1245842&partnerID=40&md5=c9c04acbec04067cbce6927bd0e92fd5",Article,"Final","",Scopus,2-s2.0-84893972168
"Park, Y.-L., Young, D., Chen, B.-R., Wood, R.J., Nagpal, R., Goldfield, E.C.","23009880400;55320957300;9040511600;7404053333;15058177400;7003506002;","Networked bio-inspired modules for sensorimotor control of wearable cyber-physical devices",2013,"2013 International Conference on Computing, Networking and Communications, ICNC 2013",,,"6504060","92","96",,4,"10.1109/ICCNC.2013.6504060","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877620558&doi=10.1109%2fICCNC.2013.6504060&partnerID=40&md5=169fc327c09e4a2540de6c2286a569ee",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-84877620558
"Wood, R., Nagpal, R., Wei, G.-Y.","7404053333;15058177400;16553773700;","Flight of the robobees",2013,"Scientific American","308","3",,"60","65",,75,"10.1038/scientificamerican0313-60","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875451533&doi=10.1038%2fscientificamerican0313-60&partnerID=40&md5=f9d34a4ae87703d9aef69ee06f5276bd",Article,"Final","",Scopus,2-s2.0-84875451533
"Rubenstein, M., Cabrera, A., Werfel, J., Habibi, G., McLurkin, J., Nagpal, R.","7005219083;55858393100;57200279406;24605330500;57204378012;15058177400;","Collective transport of complex objects by simple robots: Theory and experiments",2013,"12th International Conference on Autonomous Agents and Multiagent Systems 2013, AAMAS 2013","1",,,"47","54",,90,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899443056&partnerID=40&md5=c2baec64be158069b30225c57975fa4e",Conference Paper,"Final","",Scopus,2-s2.0-84899443056
"Hauert, S., Berman, S., Nagpal, R., Bhatia, S.N.","24484406300;23007751800;15058177400;7401461905;","A computational framework for identifying design guidelines to increase the penetration of targeted nanoparticles into tumors",2013,"Nano Today","8","6",,"566","576",,36,"10.1016/j.nantod.2013.11.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895067794&doi=10.1016%2fj.nantod.2013.11.001&partnerID=40&md5=f135f6057b1de0bb5814a1f432535262",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84895067794
"Hoff, N., Wood, R., Nagpal, R.","16645865800;7404053333;15058177400;","Distributed colony-level algorithm switching for robot swarm foraging",2012,"Springer Tracts in Advanced Robotics","83 STAR",,,"417","430",,32,"10.1007/978-3-642-32723-0_30","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870743207&doi=10.1007%2f978-3-642-32723-0_30&partnerID=40&md5=7cde0bb812f7f39e847bade602376df6",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-84870743207
