Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Pan, Z., Nunes, J.K., Duprat, C., Shum, H.C., Stone, H.A.","57224664463;24758818900;17433848200;57016366300;7202564376;","Controlling extrudate volume fraction through poroelastic extrusion of entangled looped fibers",2023,"Nature Communications","14","1","1242","","",,,"10.1038/s41467-023-36860-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149527915&doi=10.1038%2fs41467-023-36860-y&partnerID=40&md5=0babcda70c88e8fe8a84bd71e908792b",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85149527915
"Roggeveen, J.V., Stone, H.A., Kurzthaler, C.","57194614193;7202564376;56491056800;","Transport of a passive scalar in wide channels with surface topography: An asymptotic theory",2023,"Journal of Physics Condensed Matter","35","27","274003","","",,,"10.1088/1361-648X/acc8ad","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152863857&doi=10.1088%2f1361-648X%2facc8ad&partnerID=40&md5=5b4e2766ab352c63982c39e6270c56f9",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85152863857
"Christov, I.C., Stone, H.A.","23007883200;7202564376;","Non-Fickian macroscopic model of axial diffusion of granular materials in a long cylindrical tumbler",2023,"Mechanics Research Communications","129",,"104100","","",,,"10.1016/j.mechrescom.2023.104100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151438061&doi=10.1016%2fj.mechrescom.2023.104100&partnerID=40&md5=9f88d52de4673c0168c7fdb029c69580",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85151438061
"Herrada, M.A., Yu, Y.E., Stone, H.A.","6603410143;57193930894;7202564376;","Global stability analysis of bubbles rising in a vertical capillary with an external flow",2023,"Journal of Fluid Mechanics","958",,"A45","","",,,"10.1017/jfm.2023.123","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149979372&doi=10.1017%2fjfm.2023.123&partnerID=40&md5=b77d737ec7f442e188f93cacccc229b7",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85149979372
"Li, Y., Pahlavan, A.A., Chen, Y., Liu, S., Li, Y., Stone, H.A., Granick, S.","58068547000;57201795288;58068629500;58068547100;55904685600;7202564376;7005825141;","Oil-on-water droplets faceted and stabilized by vortex halos in the subphase",2023,"Proceedings of the National Academy of Sciences of the United States of America","120","4","e2214657120","","",,,"10.1073/pnas.2214657120","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146412945&doi=10.1073%2fpnas.2214657120&partnerID=40&md5=6de7db4de946c139062dbca2cc6cff36",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85146412945
"Bazazi, P., Stone, H.A., Hejazi, S.H.","57202437597;7202564376;36872310900;","Dynamics of Droplet Pinch-Off at Emulsified Oil-Water Interfaces: Interplay between Interfacial Viscoelasticity and Capillary Forces",2023,"Physical Review Letters","130","3","034001","","",,,"10.1103/PhysRevLett.130.034001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147192379&doi=10.1103%2fPhysRevLett.130.034001&partnerID=40&md5=2b30e6bc7913a694188bc897ea981a05",Article,"Final","",Scopus,2-s2.0-85147192379
"Stone, H.A., Moin, P.","7202564376;58105014700;","Introduction",2023,"Annual Review of Fluid Mechanics","55",,,"V","",,,"10.1146/annurev-fl-55-101822-100001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148207256&doi=10.1146%2fannurev-fl-55-101822-100001&partnerID=40&md5=acbb64dc41075c65fe00c646431223c4",Editorial,"Final","",Scopus,2-s2.0-85148207256
"Shen, Y., Liu, Y., Nunes, J.K., Wang, C., Xu, M., To, M.K.T., Stone, H.A., Shum, H.C.","57453540100;57205085601;24758818900;57756624400;58151285600;35605045900;7202564376;57016366300;","Fibro-Gel: An All-Aqueous Hydrogel Consisting of Microfibers with Tunable Release Profile and its Application in Wound Healing",2023,"Advanced Materials",,,,"","",,1,"10.1002/adma.202211637","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150642538&doi=10.1002%2fadma.202211637&partnerID=40&md5=6fb527c85c11d9794cae05edc657af52",Article,"Article in Press","All Open Access, Hybrid Gold",Scopus,2-s2.0-85150642538
"Iqtidar, A., Kilbride, J.J., Ouali, F.F., Fairhurst, D.J., Stone, H.A., Masoud, H.","57224985697;57295354000;57214351325;55597479600;7202564376;26024271200;","Drying dynamics of sessile-droplet arrays",2023,"Physical Review Fluids","8","1","013602","","",,1,"10.1103/PhysRevFluids.8.013602","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146372844&doi=10.1103%2fPhysRevFluids.8.013602&partnerID=40&md5=86d539a82cd6e3f4f2c6e6cd8c083044",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85146372844
"Kurzthaler, C., Brandão, R., Schnitzer, O., Stone, H.A.","56491056800;55967378500;53164761800;7202564376;","Shape of a tethered filament in various low-Reynolds-number flows",2023,"Physical Review Fluids","8","1","014101","","",,,"10.1103/PhysRevFluids.8.014101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146366696&doi=10.1103%2fPhysRevFluids.8.014101&partnerID=40&md5=ee4faa95c56eb60b917af41b3e8990aa",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85146366696
"Bazazi, P., Stone, H.A., Hejazi, S.H.","57202437597;7202564376;36872310900;","Spongy all-in-liquid materials by in-situ formation of emulsions at oil-water interfaces",2022,"Nature Communications","13","1","4162","","",,4,"10.1038/s41467-022-31644-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134407313&doi=10.1038%2fs41467-022-31644-2&partnerID=40&md5=7a24eee4d0866e46fc0098046bf60915",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85134407313
"Stone, H.A.","7202564376;","Sliding droplets as the chemical version for identifying the number and type of needles in a haystack",2022,"Proceedings of the National Academy of Sciences of the United States of America","119","48","e2216900119","","",,,"10.1073/pnas.2216900119","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142345073&doi=10.1073%2fpnas.2216900119&partnerID=40&md5=f09207de5a810874520fa97683474d84",Note,"Final","",Scopus,2-s2.0-85142345073
"Shim, S., Nunes, J.K., Chen, G., Stone, H.A.","56206353000;24758818900;57915937900;7202564376;","Diffusiophoresis in the presence of a pH gradient",2022,"Physical Review Fluids","7","11","110513","","",,2,"10.1103/PhysRevFluids.7.110513","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143894008&doi=10.1103%2fPhysRevFluids.7.110513&partnerID=40&md5=6bac94c4b8966a1107d6b4bd2d808a5e",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85143894008
"Herrada, M.A., Ponce-Torres, A., Kaneelil, P.R., Pahlavan, A.A., Stone, H.A., Montanero, J.M.","6603410143;57112633200;57201861042;57201795288;7202564376;7003863116;","Effect of a soluble surfactant on the linear stability of two-phase flows in a finite-length channel",2022,"Physical Review Fluids","7","11","114003","","",,,"10.1103/PhysRevFluids.7.114003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143683178&doi=10.1103%2fPhysRevFluids.7.114003&partnerID=40&md5=cf5853907cd6795cc4766904eb404b15",Article,"Final","",Scopus,2-s2.0-85143683178
"Kaneelil, P.R., Pahlavan, A.A., Xue, N., Stone, H.A.","57201861042;57201795288;57199261946;7202564376;","Three-Dimensional Self-Similarity of Coalescing Viscous Drops in the Thin-Film Regime",2022,"Physical Review Letters","129","14","144501","","",,1,"10.1103/PhysRevLett.129.144501","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140139235&doi=10.1103%2fPhysRevLett.129.144501&partnerID=40&md5=ac4aa28b8fdb039b8da520cac19a7490",Article,"Final","",Scopus,2-s2.0-85140139235
"Gouveia, B., Kim, Y., Shaevitz, J.W., Petry, S., Stone, H.A., Brangwynne, C.P.","57221725567;57416524200;9741637700;10144281400;7202564376;8685632100;","Capillary forces generated by biomolecular condensates",2022,"Nature","609","7926",,"255","264",,12,"10.1038/s41586-022-05138-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137519790&doi=10.1038%2fs41586-022-05138-6&partnerID=40&md5=56bd72b39e9070081332453368380222",Article,"Final","",Scopus,2-s2.0-85137519790
"Boyko, E., Stone, H.A., Christov, I.C.","56888485200;7202564376;23007883200;","Flow rate-pressure drop relation for deformable channels via fluidic and elastic reciprocal theorems",2022,"Physical Review Fluids","7","9","L092201","","",,1,"10.1103/PhysRevFluids.7.L092201","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138455573&doi=10.1103%2fPhysRevFluids.7.L092201&partnerID=40&md5=7aa254c775e72ea9524927f537ffe16c",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85138455573
"Chase, D.L., Kurzthaler, C., Stone, H.A.","57225113915;56491056800;7202564376;","Hydrodynamically induced helical particle drift due to patterned surfaces",2022,"Proceedings of the National Academy of Sciences of the United States of America","119","31",,"","",,3,"10.1073/pnas.2202082119","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135303281&doi=10.1073%2fpnas.2202082119&partnerID=40&md5=a704df4a6a43528d66632177e3279194",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85135303281
"Datta, S.S., Ardekani, A.M., Arratia, P.E., Beris, A.N., Bischofberger, I., McKinley, G.H., Eggers, J.G., López-Aguilar, J.E., Fielding, S.M., Frishman, A., Graham, M.D., Guasto, J.S., Haward, S.J., Shen, A.Q., Hormozi, S., Morozov, A., Poole, R.J., Shankar, V., Shaqfeh, E.S.G., Stark, H., Steinberg, V., Subramanian, G., Stone, H.A.","23004344900;6602848288;57539468400;7005861862;35309332000;7006211729;56188064500;24759180900;57681930300;55350257100;7402505308;12344997900;6507990454;35901703500;15750442800;57191569556;7102334697;7102439835;7005262140;57219084681;7003918071;57192377329;7202564376;","Perspectives on viscoelastic flow instabilities and elastic turbulence",2022,"Physical Review Fluids","7","8","080701","","",,18,"10.1103/PhysRevFluids.7.080701","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138187133&doi=10.1103%2fPhysRevFluids.7.080701&partnerID=40&md5=b97f2d6ea997e8c11add603d0949f04b",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85138187133
"Alessio, B.M., Shim, S., Gupta, A., Stone, H.A.","57223884544;56206353000;56898355500;7202564376;","Diffusioosmosis-driven dispersion of colloids: a Taylor dispersion analysis with experimental validation",2022,"Journal of Fluid Mechanics","942",,"A23","","",,4,"10.1017/jfm.2022.321","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131671529&doi=10.1017%2fjfm.2022.321&partnerID=40&md5=9f0f0868aa1894bb4f20d42e4877bb1e",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85131671529
"Bourrianne, P., Kaneelil, P.R., Abkarian, M., Stone, H.A.","56205781100;57201861042;6507807788;7202564376;","Air Flows in Opera",2022,"Physical Review Applied","18","2","024042","","",,,"10.1103/PhysRevApplied.18.024042","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136152835&doi=10.1103%2fPhysRevApplied.18.024042&partnerID=40&md5=44be644845caa921e5ebfd3be245c21a",Article,"Final","",Scopus,2-s2.0-85136152835
"Huang, S., Colosqui, C.E., Young, Y.-N., Stone, H.A.","57217524466;17345169000;56421647500;7202564376;","The effects of surface hydration on capillary adhesion under nanoscale confinement",2022,"Soft Matter","18","25",,"4786","4791",,,"10.1039/d2sm00473a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132321416&doi=10.1039%2fd2sm00473a&partnerID=40&md5=59fa8c925505e880e141e45c9990c02f",Article,"Final","",Scopus,2-s2.0-85132321416
"Mezhericher, M., Stone, H.A.","22981120300;7202564376;","Possible, impossible, and expected diameters and production rates of droplets in aerosols and sprays",2022,"Physical Review Fluids","7","6","063602","","",,,"10.1103/PhysRevFluids.7.063602","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132887040&doi=10.1103%2fPhysRevFluids.7.063602&partnerID=40&md5=c810700a4d8ece7b2d0e16674e2a72d1",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85132887040
"Roggeveen, J.V., Stone, H.A.","57194614193;7202564376;","Motion of asymmetric bodies in two-dimensional shear flow",2022,"Journal of Fluid Mechanics","939",,"A23","","",,2,"10.1017/jfm.2022.203","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128421094&doi=10.1017%2fjfm.2022.203&partnerID=40&md5=ee2225458adb66bc97b5a375be1c3ea4",Article,"Final","",Scopus,2-s2.0-85128421094
"Teng, J., Rallabandi, B., Stone, H.A., Ault, J.T.","57568231500;55616286600;7202564376;56715353400;","Coupling of translation and rotation in the motion of finite-length rods near solid boundaries",2022,"Journal of Fluid Mechanics","938",,"A30","","",,1,"10.1017/jfm.2022.177","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127839210&doi=10.1017%2fjfm.2022.177&partnerID=40&md5=9573a9da54bbe34a9c9c755273df5df7",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85127839210
"Nunes, J.K., Stone, H.A.","24758818900;7202564376;","Introduction: Microfluidics",2022,"Chemical Reviews","122","7",,"6919","6920",,7,"10.1021/acs.chemrev.2c00052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128158122&doi=10.1021%2facs.chemrev.2c00052&partnerID=40&md5=492e81519c1da03a3f82de23d2736a57",Editorial,"Final","",Scopus,2-s2.0-85128158122
"Boyko, E., Stone, H.A.","56888485200;7202564376;","Pressure-driven flow of the viscoelastic Oldroyd-B fluid in narrow non-uniform geometries: analytical results and comparison with simulations",2022,"Journal of Fluid Mechanics","936",,"A23","","",,5,"10.1017/jfm.2022.67","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125038050&doi=10.1017%2fjfm.2022.67&partnerID=40&md5=4e317f184a6f6c2c2870014c94873f7c",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85125038050
"Guzowski, J., Buda, R.J., Costantini, M., Ćwiklińska, M., Garstecki, P., Stone, H.A.","23972784000;57205682069;56874861200;57201285246;6603401164;7202564376;","From dynamic self-organization to avalanching instabilities in soft-granular threads",2022,"Soft matter","18","9",,"1801","1818",,,"10.1039/d1sm01350e","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125553748&doi=10.1039%2fd1sm01350e&partnerID=40&md5=dca1d02f2b2a9a7282d7e210c531a9fe",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85125553748
"Kaneelil, P.R., Pahlavan, A.A., Herrada, M.A., Leroy, K., Stengel, K., Warner, S., Galea, A.M., Stone, H.A.","57201861042;57201795288;6603410143;57578105700;57577656100;57577656200;57578776300;7202564376;","Symmetry breaking of a parallel two-phase flow in a finite length channel",2022,"Physical Review Fluids","7","3","033904","","",,1,"10.1103/PhysRevFluids.7.033904","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128261260&doi=10.1103%2fPhysRevFluids.7.033904&partnerID=40&md5=2eccae1ea34add9d6d31a73fc618ef64",Article,"Final","",Scopus,2-s2.0-85128261260
"Bourrianne, P., Chidzik, S., Cohen, D.J., Elmer, P., Hallowell, T., Kilbaugh, T.J., Lange, D., Leifer, A.M., Marlow, D.R., Meyers, P.D., Normand, E., Nunes, J., Oh, M., Page, L., Periera, T., Pivarski, J., Schreiner, H., Stone, H.A., Tank, D.W., Thiberge, S., Tully, C., Callahan, L., Creamer, M., Dvali, S., Gaillard, A.E., Glaser, A., Harrop, B.G., Johnson, D., LaChance, J.M., Lewis, T.H., Macakova, M., Murthy, M., Prevost, J., Rich, P.D., Sands, W.R., Scalice, L., Atkinson, G., Komor, M., Bradshaw, P.","56205781100;6506903106;55453565000;56448147800;57202786877;13102804800;35221944800;37052422800;57193352882;7102316379;57221253384;24758818900;57194701275;55533003000;57221251575;35227851500;57257130100;7202564376;7005634347;6602821589;35228083300;57451736400;55339728200;57204790485;57452341500;57452495600;10044475400;57452187900;57218939405;57452341600;57452341700;56745602900;57451883800;57452036800;57452036900;57452785200;57451883900;57452644900;57452645000;","Inexpensive Multipatient Respiratory Monitoring System for Helmet Ventilation During COVID-19 Pandemic",2022,"Journal of Medical Devices, Transactions of the ASME","16","1","011003","","",,2,"10.1115/1.4053386","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124588433&doi=10.1115%2f1.4053386&partnerID=40&md5=6fe8994119f6d6c9a82c69d4ad8438a5",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85124588433
"Perazzo, A., Peng, Z., Young, Y.-N., Feng, Z., Wood, D.K., Higgins, J.M., Stone, H.A.","55770914700;57684250800;56421647500;57434132300;24365583700;26040732000;7202564376;","The effect of rigid cells on blood viscosity: Linking rheology and sickle cell anemia",2022,"Soft Matter","18","3",,"554","565",,1,"10.1039/d1sm01299a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123812618&doi=10.1039%2fd1sm01299a&partnerID=40&md5=cb3921a597a0baa4f935ceb7e3238d74",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85123812618
"Xue, N., Nunes, J.K., Stone, H.A.","57199261946;24758818900;7202564376;","Shear-induced migration of confined flexible fibers",2022,"Soft Matter","18","3",,"514","525",,7,"10.1039/d1sm01256h","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123812591&doi=10.1039%2fd1sm01256h&partnerID=40&md5=9f7ef8f21221aef4110135bd5944209f",Article,"Final","",Scopus,2-s2.0-85123812591
"Giri, A., Biswas, N., Chase, D.L., Xue, N., Abkarian, M., Mendez, S., Saha, S., Stone, H.A.","57353399300;57212315454;57225113915;57199261946;6507807788;25623402300;28268068600;7202564376;","Colliding respiratory jets as a mechanism of air exchange and pathogen transport during conversations",2022,"Journal of Fluid Mechanics","930",,,"","",,2,"10.1017/jfm.2021.915","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119930779&doi=10.1017%2fjfm.2021.915&partnerID=40&md5=866a92b9f043122526476ad2e379bb97",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85119930779
"Gouveia, B., Stone, H.A.","57221725567;7202564376;","Generating Resonant and Repeated Root Solutions to Ordinary Differential Equations Using Perturbation Methods",2022,"SIAM Review","64","2",,"485","499",,1,"10.1137/21M1395922","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130620872&doi=10.1137%2f21M1395922&partnerID=40&md5=539b494ee21ba1152b08314f10e60620",Article,"Final","",Scopus,2-s2.0-85130620872
"Słowicka, A.M., Xue, N., Sznajder, P., Nunes, J.K., Stone, H.A., Ekiel-Jeżewska, M.L.","17347144500;57199261946;54882337500;24758818900;7202564376;35610326100;","Buckling of elastic fibers in a shear flow",2022,"New Journal of Physics","24","1","013013","","",,2,"10.1088/1367-2630/ac43eb","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124222453&doi=10.1088%2f1367-2630%2fac43eb&partnerID=40&md5=e846e0b190f61806e8644c5cc341084c",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85124222453
"Cruz-Mazo, F., Stone, H.A.","57192179040;7202564376;","Pinch-off of liquid jets at the finite scale of an interface",2022,"Physical Review Fluids","7","1","L012201","","",,5,"10.1103/PhysRevFluids.7.L012201","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123548087&doi=10.1103%2fPhysRevFluids.7.L012201&partnerID=40&md5=0068e021b13440aa3f051263ddae60e5",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85123548087
"Xue, N., Stone, H.A.","57199261946;7202564376;","Gravitational drainage on a vertical substrate of a narrow width",2022,"Physical Review Fluids","7","1","014001","","",,,"10.1103/PhysRevFluids.7.014001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123212166&doi=10.1103%2fPhysRevFluids.7.014001&partnerID=40&md5=6019c97a970a7055694740db06cf881c",Article,"Final","",Scopus,2-s2.0-85123212166
"Lauga, E., McKeon, B., Rubin, B., Boffetta, G., Brenner, M., Cottin-Bizonne, C., Danaila, L., Hadjiconstantinou, N., He, G., Koumoutsakos, P., Lele, S., Meiburg, E., Quere, D., Schmid, P., Shaqfeh, E., Snoeijer, J., Stone, H., Sutherland, B., Villermaux, E., Zenit, R.","6602192243;6701372729;57382619800;7006648501;54790524400;6602471782;7005371330;6701479917;57383934400;57512009400;7102090567;7005890992;7003704995;26768282400;57515931000;6602696365;7202564376;7102925288;57206302844;6701376832;","Editorial: Five Years of Physical Review Fluids",2021,"Physical Review Fluids","6","12","120001","","",,,"10.1103/PhysRevFluids.6.120001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121600828&doi=10.1103%2fPhysRevFluids.6.120001&partnerID=40&md5=0d9c84a0ca59540232fcb27626e84efa",Editorial,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85121600828
"Kurzthaler, C., Mandal, S., Bhattacharjee, T., Löwen, H., Datta, S.S., Stone, H.A.","56491056800;55039130600;57190424516;56212214600;23004344900;7202564376;","A geometric criterion for the optimal spreading of active polymers in porous media",2021,"Nature Communications","12","1","7088","","",,19,"10.1038/s41467-021-26942-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120922714&doi=10.1038%2fs41467-021-26942-0&partnerID=40&md5=f510fc8b6fb859ecea270a7491391f7b",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85120922714
"Martínez, L., Merino, P., Santoro, G., Martínez, J.I., Katsanoulis, S., Ault, J., Mayoral, Á., Vázquez, L., Accolla, M., Dazzi, A., Mathurin, J., Borondics, F., Blázquez-Blázquez, E., Shauloff, N., Lebrón-Aguilar, R., Quintanilla-López, J.E., Jelinek, R., Cernicharo, J., Stone, H.A., de la Peña O’Shea, V.A., de Andres, P.L., Haller, G., Ellis, G.J., Martín-Gago, J.A.","55605780011;54912007500;55681225600;27667815700;57191961353;56715353400;23568386400;7103335551;35730699100;6701405430;57193540971;6506278300;57194595660;57209454566;6507788012;7801487236;7101658344;35769114600;7202564376;6603184783;56264846400;7005248620;7202721513;7003983239;","Metal-catalyst-free gas-phase synthesis of long-chain hydrocarbons",2021,"Nature Communications","12","1","5937","","",,4,"10.1038/s41467-021-26184-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117196310&doi=10.1038%2fs41467-021-26184-0&partnerID=40&md5=4c0140f14db391e70d459bb9889c870f",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85117196310
"Lai, C.-Y., Stevens, L.A., Chase, D.L., Creyts, T.T., Behn, M.D., Das, S.B., Stone, H.A.","35205680400;56673617000;57225113915;36160145000;6602078294;55736460600;7202564376;","Hydraulic transmissivity inferred from ice-sheet relaxation following Greenland supraglacial lake drainages",2021,"Nature Communications","12","1","3955","","",,9,"10.1038/s41467-021-24186-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109199652&doi=10.1038%2fs41467-021-24186-6&partnerID=40&md5=4a0de30cbc1e793eade187dfa5a19a74",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85109199652
"Yang, J.Q., Zhang, X., Bourg, I.C., Stone, H.A.","57946356400;20437094700;6507095541;7202564376;","4D imaging reveals mechanisms of clay-carbon protection and release",2021,"Nature Communications","12","1","622","","",,29,"10.1038/s41467-020-20798-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099978836&doi=10.1038%2fs41467-020-20798-6&partnerID=40&md5=a0ba27ad227c0601537e5da9dbad5e2d",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85099978836
"Masoud, H., Howell, P.D., Stone, H.A.","26024271200;56240010900;7202564376;","Evaporation of multiple droplets",2021,"Journal of Fluid Mechanics","927",,"R4","","",,9,"10.1017/jfm.2021.785","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116444578&doi=10.1017%2fjfm.2021.785&partnerID=40&md5=23033e9045f6e17406010fd0552c34fd",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85116444578
"Rallabandi, B., Eggers, J., Herrada, M.A., Stone, H.A.","55616286600;56188064500;6603410143;7202564376;","Motion of a tightly fitting axisymmetric object through a lubricated elastic tube",2021,"Journal of Fluid Mechanics","926",,,"721","761",,1,"10.1017/jfm.2021.712","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115098656&doi=10.1017%2fjfm.2021.712&partnerID=40&md5=c06f4fe5319cf259ca0c973c9bfe605f",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85115098656
"Bourrianne, P., Xue, N., Nunes, J., Abkarian, M., Stone, H.A.","56205781100;57199261946;24758818900;6507807788;7202564376;","Quantifying the effect of a mask on expiratory flows",2021,"Physical Review Fluids","6","11","110511","","",,6,"10.1103/PhysRevFluids.6.110511","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120534455&doi=10.1103%2fPhysRevFluids.6.110511&partnerID=40&md5=37d589548b1607a7773dd85bc03a627b",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85120534455
"Bourrianne, P., Kaneelil, P.R., Abkarian, M., Stone, H.A.","56205781100;57201861042;6507807788;7202564376;","Tracking the air exhaled by an opera singer",2021,"Physical Review Fluids","6","11","110503","","",,5,"10.1103/PhysRevFluids.6.110503","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119953823&doi=10.1103%2fPhysRevFluids.6.110503&partnerID=40&md5=c1ef75591ea6deec1e8586bd64157680",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85119953823
"Yang, J.Q., Sanfilippo, J.E., Abbasi, N., Gitai, Z., Bassler, B.L., Stone, H.A.","57946356400;57189365924;57265963700;6507605107;7003556315;7202564376;","Evidence for biosurfactant-induced flow in corners and bacterial spreading in unsaturated porous media",2021,"Proceedings of the National Academy of Sciences of the United States of America","118","38","e2111060118","","",,6,"10.1073/pnas.2111060118","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115297411&doi=10.1073%2fpnas.2111060118&partnerID=40&md5=5c7b01f3d4544b368e61e3a1b6e18d97",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85115297411
"Kumar, M., Stone, H.A.","55456382800;7202564376;","Membrane science emerging as a convergent scientific field with molecular origins and understanding, and global impact",2021,"Proceedings of the National Academy of Sciences of the United States of America","118","37","e2106494118","","",,6,"10.1073/pnas.2106494118","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114515873&doi=10.1073%2fpnas.2106494118&partnerID=40&md5=a5bbc71d8b0f608c15b72887d29d650b",Editorial,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85114515873
"Shim, S., Baskaran, M., Thai, E.H., Stone, H.A.","56206353000;57224986100;57224973805;7202564376;","CO2-Driven diffusiophoresis and water cleaning: Similarity solutions for predicting the exclusion zone in a channel flow",2021,"Lab on a Chip","21","17",,"3387","3400",,6,"10.1039/d1lc00211b","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113785737&doi=10.1039%2fd1lc00211b&partnerID=40&md5=140f4338a3ca1723ffb6d1e54b1fcc02",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85113785737
