Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Deem, E.A., Cattafesta, L.N., Hemati, M.S., Zhang, H., Rowley, C., Mittal, R.","56685775100;6603764938;55801550200;57194853479;35515725200;7202559995;","Adaptive separation control of a laminar boundary layer using online dynamic mode decomposition",2020,"Journal of Fluid Mechanics","903",,"A21","","",,20,"10.1017/jfm.2020.546","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092064436&doi=10.1017%2fjfm.2020.546&partnerID=40&md5=edea213e6b4b05faf1c2131cde9f4a94",Article,"Final","",Scopus,2-s2.0-85092064436
"Padovan, A., Otto, S.E., Rowley, C.W.","57218710463;57217794391;35515725200;","Analysis of amplification mechanisms and cross-frequency interactions in nonlinear flows via the harmonic resolvent",2020,"Journal of Fluid Mechanics",,,"A14","","",,11,"10.1017/jfm.2020.497","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090147572&doi=10.1017%2fjfm.2020.497&partnerID=40&md5=24123f0f4ad8882f92554c41e12b379e",Article,"Article in Press","All Open Access, Green",Scopus,2-s2.0-85090147572
"Zhang, H., Dawson, S.T.M., Rowley, C.W., Deem, E.A., Cattafesta, L.N.","57194853479;56376107100;35515725200;56685775100;6603764938;","Evaluating the accuracy of the dynamic mode decomposition",2020,"Journal of Computational Dynamics","7","1",,"35","56",,6,"10.3934/JCD.2020002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089226987&doi=10.3934%2fJCD.2020002&partnerID=40&md5=a235fe2b6c711e1f3c45056ee5c292b9",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85089226987
"Goza, A., Floryan, D., Rowley, C.","57189692802;55516603300;35515725200;","Connections between resonance and nonlinearity in swimming performance of a flexible heaving plate",2020,"Journal of Fluid Mechanics","888",,"A30","","",,12,"10.1017/jfm.2020.60","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079331474&doi=10.1017%2fjfm.2020.60&partnerID=40&md5=cf0aa9d36b5a8b5b3276ceebe34c3220",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85079331474
"Floryan, D., Rowley, C.W.","55516603300;35515725200;","Distributed flexibility in inertial swimmers",2020,"Journal of Fluid Mechanics","888",,"A24","","",,18,"10.1017/jfm.2020.49","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079317758&doi=10.1017%2fjfm.2020.49&partnerID=40&md5=ae668030aeebb66e5511cca982a31ee5",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85079317758
"Pogorelyuk, L., Kasdin, N.J., Rowley, C.W.","56295087700;35570628400;35515725200;","Reduced Order Estimation of the Speckle Electric Field History for Space-based Coronagraphs",2019,"Astrophysical Journal","881","2","126","","",,2,"10.3847/1538-4357/ab2ecf","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072326842&doi=10.3847%2f1538-4357%2fab2ecf&partnerID=40&md5=e00f132527bb2801d4450f6ea0054f14",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85072326842
"Kaye, S.M., Battaglia, D.J., Baver, D., Belova, E., Berkery, J.W., Duarte, V.N., Ferraro, N., Fredrickson, E., Gorelenkov, N., Guttenfelder, W., Hao, G.Z., Heidbrink, W., Izacard, O., Kim, D., Krebs, I., La Haye, R., Lestz, J., Liu, D., Morton, L.A., Myra, J., Pfefferle, D., Podesta, M., Ren, Y., Riquezes, J., Sabbagh, S.A., Schneller, M., Scotti, F., Soukhanovskii, V., Zweben, S.J., Ahn, J.W., Allain, J.P., Barchfeld, R., Bedoya, F., Bell, R.E., Bertelli, N., Bhattacharjee, A., Boyer, M.D., Brennan, D., Canal, G., Canik, J., Crocker, N., Darrow, D., Delgado-Aparicio, L., Diallo, A., Domier, C., Ebrahimi, F., Evans, T., Fonck, R., Frerichs, H., Gan, K., Gerhardt, S., Gray, T., Jarboe, T., Jardin, S., Jaworski, M.A., Kaita, R., Koel, B., Kolemen, E., Kriete, D.M., Kubota, S., Leblanc, B.P., Levinton, F., Luhmann, N., Lunsford, R., Maingi, R., Maqueda, R., Menard, J.E., Mueller, D., Myers, C.E., Ono, M., Park, J.-K., Perkins, R., Poli, F., Raman, R., Reinke, M., Rhodes, T., Rowley, C., Russell, D., Schuster, E., Schmitz, O., Sechrest, Y., Skinner, C.H., Smith, D.R., Stotzfus-Dueck, T., Stratton, B., Taylor, G., Tritz, K., Wang, W., Wang, Z., Waters, I., Wirth, B.","7201931644;14053536000;8633587500;7006175699;12344649500;37861319500;21740648000;7006799673;7004622267;6506113863;37070504100;7005965941;44561112800;57201849457;55350247300;7005732967;55276525400;55555439700;55447921500;7004139188;55602347000;8971625400;13907234400;57195490740;7003296193;53364552000;16242497900;7003280423;7006473418;24337223400;7102990245;37121577100;56310367200;7404520506;9249760000;56556042400;53983795100;7103174809;55572467600;34972802600;6603603737;7005152297;6507885898;22978871000;7006554258;7006272068;7401454013;7005006972;23994984800;36645773500;7005743960;7202788033;7004589528;7006957621;55031757100;7006025403;35556864000;9278048500;57189033920;7202382966;7006074201;7004222420;56478417600;6701472999;57204281566;16236785900;7202388741;7202616563;54403522800;56144605100;24759204100;36445037000;35325044200;57203060899;13907305500;7101734881;35515725200;57198966664;15923578100;57197448161;36638516500;7201765055;57208464494;57211096100;7006849275;56567233300;6603231731;57202731541;57192247558;57190045961;7006861741;","NSTX/NSTX-U theory, modeling and analysis results",2019,"Nuclear Fusion","59","11","112007","","",,21,"10.1088/1741-4326/ab023a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070833236&doi=10.1088%2f1741-4326%2fab023a&partnerID=40&md5=57c0de66331173394e77df090f38e92c",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85070833236
"Zhang, H., Rowley, C., Wu, W., Meneveau, C., Mittal, R.","57194853479;35515725200;55920205600;7006046344;7202559995;","Input-output analysis of a separated flow past a flat plate",2019,"AIAA Scitech 2019 Forum",,,,"","",,,"10.2514/6.2019-0880","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083943564&doi=10.2514%2f6.2019-0880&partnerID=40&md5=5899a00b8f9e798fae67d38a4155de83",Conference Paper,"Final","",Scopus,2-s2.0-85083943564
"Zhang, H., Rowley, C.W., Deem, E.A., Cattafesta, L.N.","57194853479;35515725200;56685775100;6603764938;","Online dynamic mode decomposition for time-varying systems",2019,"SIAM Journal on Applied Dynamical Systems","18","3",,"1586","1609",,67,"10.1137/18M1192329","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072533820&doi=10.1137%2f18M1192329&partnerID=40&md5=5b7e722cb2c9afc3409f21cd46cb7fde",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85072533820
"Senturk, U., Brunner, D., Jasak, H., Herzog, N., Rowley, C.W., Smits, A.J.","27267971600;57194594661;6603377633;54787774800;35515725200;7102735299;","Benchmark simulations of flow past rigid bodies using an open-source, sharp interface immersed boundary method",2019,"Progress in Computational Fluid Dynamics","19","4",,"205","219",,7,"10.1504/PCFD.2019.100870","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069777610&doi=10.1504%2fPCFD.2019.100870&partnerID=40&md5=b2cd0134e2941ad33f137eeed9ad4428",Article,"Final","",Scopus,2-s2.0-85069777610
"Otto, S.E., Rowley, C.W.","57217794391;35515725200;","Linearly recurrent autoencoder networks for learning dynamics",2019,"SIAM Journal on Applied Dynamical Systems","18","1",,"558","593",,126,"10.1137/18M1177846","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064073596&doi=10.1137%2f18M1177846&partnerID=40&md5=c021d721df1075f26d03d6d097b75197",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85064073596
"Floryan, D., Rowley, C.W.","55516603300;35515725200;","Clarifying the relationship between efficiency and resonance for flexible inertial swimmers",2018,"Journal of Fluid Mechanics","853",,,"271","300",,25,"10.1017/jfm.2018.581","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052284333&doi=10.1017%2fjfm.2018.581&partnerID=40&md5=9f0f96b27807fc95407713fed5b1f8b5",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85052284333
"Ahmadi, M., Topcu, U., Rowley, C.","36658931100;23570155900;35515725200;","Control-Oriented Learning of Lagrangian and Hamiltonian Systems",2018,"Proceedings of the American Control Conference","2018-June",,"8431726","520","525",,9,"10.23919/ACC.2018.8431726","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052594855&doi=10.23919%2fACC.2018.8431726&partnerID=40&md5=abd339d75dac1c3719c86b541926dd58",Conference Paper,"Final","",Scopus,2-s2.0-85052594855
"Deem, E., Cattafesta, L., Yao, H., Hemati, M., Zhang, H., Rowley, C.","56685775100;6603764938;57194853832;55801550200;57194853479;35515725200;","Experimental implementation of modal approaches for reattachment of separated flows",2018,"AIAA Aerospace Sciences Meeting, 2018",,,,"","",,13,"10.2514/6.2018-1052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141565932&doi=10.2514%2f6.2018-1052&partnerID=40&md5=638cdbee16903168b86df4e2e00f0029",Conference Paper,"Final","",Scopus,2-s2.0-85141565932
"Hemati, M.S., Rowley, C.W., Deem, E.A., Cattafesta, L.N.","55801550200;35515725200;56685775100;6603764938;","De-biasing the dynamic mode decomposition for applied Koopman spectral analysis of noisy datasets",2017,"Theoretical and Computational Fluid Dynamics","31","4",,"349","368",,171,"10.1007/s00162-017-0432-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017506062&doi=10.1007%2fs00162-017-0432-2&partnerID=40&md5=ce93927990e4cb11dcd4d5ee83703a2c",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85017506062
"Floryan, D., Van Buren, T., Rowley, C.W., Smits, A.J.","55516603300;55252645500;35515725200;7102735299;","Scaling the propulsive performance of heaving and pitching foils",2017,"Journal of Fluid Mechanics","822",,,"386","397",,119,"10.1017/jfm.2017.302","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020176933&doi=10.1017%2fjfm.2017.302&partnerID=40&md5=b403dd0b1b63442ba949bb8398a2bb94",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85020176933
"Menard, J.E., Allain, J.P., Battaglia, D.J., Bedoya, F., Bell, R.E., Belova, E., Berkery, J.W., Boyer, M.D., Crocker, N., Diallo, A., Ebrahimi, F., Ferraro, N., Fredrickson, E., Frerichs, H., Gerhardt, S., Gorelenkov, N., Guttenfelder, W., Heidbrink, W., Kaita, R., Kaye, S.M., Kriete, D.M., Kubota, S., Leblanc, B.P., Liu, D., Lunsford, R., Mueller, D., Myers, C.E., Ono, M., Park, J.-K., Podesta, M., Raman, R., Reinke, M., Ren, Y., Sabbagh, S.A., Schmitz, O., Scotti, F., Sechrest, Y., Skinner, C.H., Smith, D.R., Soukhanovskii, V., Stoltzfus-Dueck, T., Yuh, H., Wang, Z., Waters, I., Ahn, J.-W., Andre, R., Barchfeld, R., Beiersdorfer, P., Bertelli, N., Bhattacharjee, A., Brennan, D., Buttery, R., Capece, A., Canal, G., Canik, J., Chang, C.S., Darrow, D., Delgado-Aparicio, L., Domier, C., Ethier, S., Evans, T., Ferron, J., Finkenthal, M., Fonck, R., Gan, K., Gates, D., Goumiri, I., Gray, T., Hosea, J., Humphreys, D., Jarboe, T., Jardin, S., Jaworski, M.A., Koel, B., Kolemen, E., Ku, S., La Haye, R.J., Levinton, F., Luhmann, N., Maingi, R., Maqueda, R., McKee, G., Meier, E., Myra, J., Perkins, R., Poli, F., Rhodes, T., Riquezes, J., Rowley, C., Russell, D., Schuster, E., Stratton, B., Stutman, D., Taylor, G., Tritz, K., Wang, W., Wirth, B., Zweben, S.J.","7202388741;7102990245;14053536000;56310367200;7404520506;7006175699;12344649500;53983795100;6603603737;22978871000;7006272068;21740648000;7006799673;23994984800;7005743960;7004622267;6506113863;7005965941;7006025403;7201931644;57189033920;7202382966;7006074201;55555439700;6701472999;7202616563;54403522800;56144605100;24759204100;8971625400;57203060899;13907305500;13907234400;7003296193;57197448161;16242497900;36638516500;7201765055;57208464494;7003280423;13907863700;14011767400;57192247558;57190045961;24337223400;7102736425;37121577100;7006287235;9249760000;56556042400;7103174809;7006198692;6602279723;55572467600;34972802600;57219497484;7005152297;6507885898;7006554258;7006948674;7401454013;7005599085;7007183215;7005006972;36645773500;7101852279;36924927800;7202788033;22967475100;7103124579;7004589528;7006957621;55031757100;35556864000;9278048500;7006331061;7005732967;7004222420;56478417600;57204281566;16236785900;35350555300;23485972800;7004139188;36445037000;35325044200;7101734881;57195490740;35515725200;57198966664;15923578100;7006849275;7003635846;56567233300;6603231731;57202731541;7006861741;7006473418;","Overview of NSTX Upgrade initial results and modelling highlights",2017,"Nuclear Fusion","57","10","102006","","",,49,"10.1088/1741-4326/aa600a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028447945&doi=10.1088%2f1741-4326%2faa600a&partnerID=40&md5=55bcf451db7a1e708dbe38770b257735",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85028447945
"Goumiri, I.R., Rowley, C.W., Sabbagh, S.A., Gates, D.A., Boyer, M.D., Gerhardt, S.P., Kolemen, E., Menard, J.E.","36924927800;35515725200;7003296193;7101852279;53983795100;7005743960;9278048500;7202388741;","Simultaneous feedback control of plasma rotation and stored energy on NSTX-U using neoclassical toroidal viscosity and neutral beam injection",2017,"Physics of Plasmas","24","5","056101","","",,12,"10.1063/1.4976853","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016393577&doi=10.1063%2f1.4976853&partnerID=40&md5=eac4bd805ddfd1f71b2950f225a7c597",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85016393577
"Chen, K.K., Rowley, C.W., Stone, H.A.","56160368200;35515725200;7202564376;","Vortex breakdown, linear global instability and sensitivity of pipe bifurcation flows",2017,"Journal of Fluid Mechanics","815",,,"257","294",,17,"10.1017/jfm.2017.49","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013159231&doi=10.1017%2fjfm.2017.49&partnerID=40&md5=8f27c86dbdadb8b1707843a619f08653",Article,"Final","",Scopus,2-s2.0-85013159231
"Rowley, C.W., Dawson, S.T.M.","35515725200;56376107100;","Model Reduction for Flow Analysis and Control",2017,"Annual Review of Fluid Mechanics","49",,,"387","417",,383,"10.1146/annurev-fluid-010816-060042","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008188350&doi=10.1146%2fannurev-fluid-010816-060042&partnerID=40&md5=ef22110fd84099aab31a5447df18a0a0",Review,"Final","",Scopus,2-s2.0-85008188350
"Deem, E., Cattafesta, L., Zhang, H., Rowley, C., Hemati, M., Cadieux, F., Mittal, R.","56685775100;6603764938;57194853479;35515725200;55801550200;56141385900;7202559995;","Identifying dynamic modes of separated flow subject to ZNMF-based control from surface pressure measurements",2017,"47th AIAA Fluid Dynamics Conference, 2017",,,,"","",19,9,"10.2514/6.2017-3309","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088201660&doi=10.2514%2f6.2017-3309&partnerID=40&md5=79b23bca70dafbc6aceaf977680cb105",Conference Paper,"Final","",Scopus,2-s2.0-85088201660
"Floryan, D., Van Buren, T., Rowley, C.W., Smits, A.J.","55516603300;55252645500;35515725200;7102735299;","Scaling laws for the performance of rigid propulsors intended for underwater locomotion",2017,"10th International Symposium on Turbulence and Shear Flow Phenomena, TSFP 2017","1",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033237523&partnerID=40&md5=df6108c790d40a8cc31780bc189e668f",Conference Paper,"Final","",Scopus,2-s2.0-85033237523
"Taira, K., Brunton, S.L., Dawson, S.T.M., Rowley, C.W., Colonius, T., McKeon, B.J., Schmidt, O.T., Gordeyev, S., Theofilis, V., Ukeiley, L.S.","18042919100;36024889600;56376107100;35515725200;7004086046;6701372729;57190757609;6603666281;6604003287;6701394463;","Modal analysis of fluid flows: An overview",2017,"AIAA Journal","55","12",,"4013","4041",,833,"10.2514/1.J056060","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023598789&doi=10.2514%2f1.J056060&partnerID=40&md5=ae7f7e2e7a9c97243658a4bb55885cc5",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85023598789
"Hemati, M.S., Dawson, S.T.M., Rowley, C.W.","55801550200;56376107100;35515725200;","Parameter-varying aerodynamics models for aggressive pitching-response prediction",2017,"AIAA Journal","55","3",,"693","701",,24,"10.2514/1.J055193","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014527578&doi=10.2514%2f1.J055193&partnerID=40&md5=692ce9121f7cd0e793afa6185da97fd5",Conference Paper,"Final","All Open Access, Bronze",Scopus,2-s2.0-85014527578
"Priebe, S., Tu, J.H., Rowley, C.W., Martín, M.P.","26656054100;55194693700;35515725200;55944119200;","Low-frequency dynamics in a shock-induced separated flow",2016,"Journal of Fluid Mechanics","807",,,"441","477",,104,"10.1017/jfm.2016.557","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992145967&doi=10.1017%2fjfm.2016.557&partnerID=40&md5=4db6204bbd13e4bbdaad78bbf4f1bd14",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-84992145967
"Bade, K.M., Hanson, R.E., Belson, B.A., Naguib, A.M., Lavoie, P., Rowley, C.W.","6602986417;57188624498;36929991900;7004611851;9243690200;35515725200;","Reactive control of isolated unsteady streaks in a laminar boundary layer",2016,"Journal of Fluid Mechanics","795",,,"808","846",,8,"10.1017/jfm.2016.200","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964389706&doi=10.1017%2fjfm.2016.200&partnerID=40&md5=2b5356de6c31a16a70f7974117e08baa",Article,"Final","",Scopus,2-s2.0-84964389706
"Dawson, S.T.M., Hemati, M.S., Williams, M.O., Rowley, C.W.","56376107100;55801550200;35079770700;35515725200;","Characterizing and correcting for the effect of sensor noise in the dynamic mode decomposition",2016,"Experiments in Fluids","57","3","42","","",,164,"10.1007/s00348-016-2127-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960156364&doi=10.1007%2fs00348-016-2127-7&partnerID=40&md5=19f886b3eec38b938fcd7f5c8a73c996",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84960156364
"Goumiri, I.R., Rowley, C.W., Sabbagh, S.A., Gates, D.A., Gerhardt, S.P., Boyer, M.D., Andre, R., Kolemen, E., Taira, K.","36924927800;35515725200;7003296193;7101852279;7005743960;53983795100;7102736425;9278048500;18042919100;","Modeling and control of plasma rotation for NSTX using neoclassical toroidal viscosity and neutral beam injection",2016,"Nuclear Fusion","56","3","036023","","",,26,"10.1088/0029-5515/56/3/036023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960460605&doi=10.1088%2f0029-5515%2f56%2f3%2f036023&partnerID=40&md5=66a620ebbf06c2a049f75494e420613e",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84960460605
"Degennaro, A.M., Lohry, M.W., Martinelli, L., Rowley, C.W.","55543486900;36676515700;7102366227;35515725200;","Uncertainty quantification for cargo hold fires",2016,"57th AIAA/ASCE/AHS/ASC Structures, Structural Dynamics, and Materials Conference",,,,"","",10,,"10.2514/6.2016-1419","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088353144&doi=10.2514%2f6.2016-1419&partnerID=40&md5=57eb822a52bbff56b4b9023f1c96fe2b",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-85088353144
"Senturk, U., Brunner, D., Herzog, N., Jasak, H., Rowley, C.W., Smits, A.J.","27267971600;57194594661;54787774800;6603377633;35515725200;7102735299;","Benchmark simulations of flow past moving rigid bodies using a sharp interface immersed boundary method",2016,"9th International Conference on Computational Fluid Dynamics, ICCFD 2016 - Proceedings",,,,"","",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086286671&partnerID=40&md5=69af61026bbd8944610416d523e221e1",Conference Paper,"Final","",Scopus,2-s2.0-85086286671
"Williams, M.O., Hemati, M.S., Dawson, S.T.M., Kevrekidis, I.G., Rowley, C.W.","35079770700;55801550200;56376107100;35479930600;35515725200;","Extending Data-Driven Koopman Analysis to Actuated Systems",2016,"IFAC-PapersOnLine","49","18",,"704","709",,68,"10.1016/j.ifacol.2016.10.248","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009219464&doi=10.1016%2fj.ifacol.2016.10.248&partnerID=40&md5=410e6639f1e4c483230844fa1c9fc6ea",Conference Paper,"Final","All Open Access, Bronze",Scopus,2-s2.0-85009219464
"Hemati, M.S., Deem, E.A., Williams, M.O., Rowley, C.W., Cattafesta, L.N.","55801550200;56685775100;35079770700;35515725200;6603764938;","Improving separation control with noise-robust variants of dynamic mode decomposition",2016,"54th AIAA Aerospace Sciences Meeting","0",,,"","",,30,"10.2514/6.2016-1103","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007589273&doi=10.2514%2f6.2016-1103&partnerID=40&md5=24cc092ac46bb7df613ce91278578696",Conference Paper,"Final","",Scopus,2-s2.0-85007589273
